datetime,load_MW,wind_MW,solar_MW,deficit_MW
2050-01-04 16:00:00,4394.04,14817.64,28.99,-10452.59
2050-01-04 17:00:00,4881.23,13939.34,0.0,-9058.11
2050-01-04 18:00:00,5377.81,15225.0,0.0,-9847.19
2050-01-04 19:00:00,5729.9,15225.0,0.0,-9495.1
2050-01-04 20:00:00,5883.11,15225.0,0.0,-9341.89
2050-01-04 21:00:00,5852.74,15225.0,0.0,-9372.26
2050-01-04 22:00:00,5670.28,15225.0,0.0,-9554.72
2050-01-04 23:00:00,5418.58,15225.0,0.0,-9806.42
2050-01-05 00:00:00,5125.05,15225.0,0.0,-10099.95
2050-01-05 01:00:00,5002.12,15225.0,0.0,-10222.88
2050-01-05 02:00:00,4811.73,15225.0,0.0,-10413.27
2050-01-05 03:00:00,4720.72,15225.0,0.0,-10504.28
2050-01-05 04:00:00,4671.84,15225.0,0.0,-10553.16
2050-01-05 05:00:00,4692.7,15225.0,0.0,-10532.3
2050-01-05 06:00:00,4825.1,15225.0,0.0,-10399.9
2050-01-05 07:00:00,4934.52,15225.0,11.6,-10302.09
2050-01-05 08:00:00,4956.51,15225.0,273.91,-10542.4
2050-01-05 09:00:00,4888.77,15225.0,167.26,-10503.48
2050-01-05 10:00:00,4736.88,15225.0,178.71,-10666.83
2050-01-05 11:00:00,4607.21,15225.0,241.52,-10859.31
2050-01-05 12:00:00,4567.57,15215.07,304.03,-10951.53
2050-01-05 13:00:00,4525.45,14680.97,127.08,-10282.59
2050-01-05 14:00:00,4502.72,14063.83,28.99,-9590.11
2050-01-05 15:00:00,4529.1,14817.64,81.02,-10369.56
2050-01-05 16:00:00,4799.42,14931.32,17.4,-10149.31
2050-01-05 17:00:00,5228.18,12538.18,0.0,-7310.01
2050-01-05 18:00:00,5636.4,13457.54,0.0,-7821.14
2050-01-05 19:00:00,5910.98,14449.55,0.0,-8538.57
2050-01-05 20:00:00,5993.61,13457.54,0.0,-7463.93
2050-01-05 21:00:00,5896.3,12942.38,0.0,-7046.08
2050-01-05 22:00:00,5668.69,11471.31,0.0,-5802.62
2050-01-05 23:00:00,5394.36,8392.48,0.0,-2998.12
2050-01-06 00:00:00,5084.1,7791.36,0.0,-2707.26
2050-01-06 01:00:00,4940.96,8304.51,0.0,-3363.54
2050-01-06 02:00:00,4721.04,6902.91,0.0,-2181.87
2050-01-06 03:00:00,4604.51,5454.39,0.0,-849.88
2050-01-06 04:00:00,4544.02,5308.0,0.0,-763.98
2050-01-06 05:00:00,4560.72,5992.79,0.0,-1432.07
2050-01-06 06:00:00,4715.0,5985.34,0.0,-1270.34
2050-01-06 07:00:00,4851.64,7518.67,17.4,-2684.44
2050-01-06 08:00:00,4905.08,8902.68,144.32,-4141.92
2050-01-06 09:00:00,4850.41,9794.08,258.6,-5202.26
2050-01-06 10:00:00,4725.55,8445.25,394.38,-4114.08
2050-01-06 11:00:00,4626.98,8201.87,3675.02,-7249.92
2050-01-06 12:00:00,4547.85,7404.31,4279.31,-7135.78
2050-01-06 13:00:00,4435.13,7301.68,2943.01,-5809.56
2050-01-06 14:00:00,4344.58,6230.97,1093.74,-2980.13
2050-01-06 15:00:00,4322.47,6920.49,454.69,-3052.72
2050-01-06 16:00:00,4577.97,8676.89,52.14,-4151.06
2050-01-06 17:00:00,5059.2,8723.82,0.0,-3664.62
2050-01-06 18:00:00,5506.48,8568.4,0.0,-3061.92
2050-01-06 19:00:00,5822.67,9368.9,0.0,-3546.23
2050-01-06 20:00:00,5944.51,9465.67,0.0,-3521.16
2050-01-06 21:00:00,5867.59,11874.14,0.0,-6006.56
2050-01-06 22:00:00,5647.54,9928.95,0.0,-4281.42
2050-01-06 23:00:00,5347.98,10330.66,0.0,-4982.68
2050-01-07 00:00:00,5030.31,10362.93,0.0,-5332.61
2050-01-07 01:00:00,4904.48,11128.24,0.0,-6223.77
2050-01-07 02:00:00,4706.08,11186.87,0.0,-6480.79
2050-01-07 03:00:00,4604.68,10559.39,0.0,-5954.71
2050-01-07 04:00:00,4545.53,10166.46,0.0,-5620.93
2050-01-07 05:00:00,4549.91,9562.43,0.0,-5012.52
2050-01-07 06:00:00,4664.42,8055.26,0.0,-3390.84
2050-01-07 07:00:00,4756.32,10620.96,57.92,-5922.56
2050-01-07 08:00:00,4782.62,10465.56,1659.84,-7342.78
2050-01-07 09:00:00,4726.64,9169.52,1477.67,-5920.54
2050-01-07 10:00:00,4584.52,8597.72,2152.77,-6165.98
2050-01-07 11:00:00,4418.4,6943.96,3541.63,-6067.19
2050-01-07 12:00:00,4285.09,6680.06,4433.97,-6828.95
2050-01-07 13:00:00,4114.49,6823.74,4032.36,-6741.61
2050-01-07 14:00:00,3981.08,8923.21,1553.42,-6495.55
2050-01-07 15:00:00,3944.82,8542.02,621.88,-5219.07
2050-01-07 16:00:00,4194.45,8715.02,40.57,-4561.14
2050-01-07 17:00:00,4711.69,10647.34,0.0,-5935.66
2050-01-07 18:00:00,5198.89,11596.26,0.0,-6397.37
2050-01-07 19:00:00,5555.89,11845.28,0.0,-6289.39
2050-01-07 20:00:00,5710.75,13032.6,0.0,-7321.85
2050-01-07 21:00:00,5668.33,13007.34,0.0,-7339.02
2050-01-07 22:00:00,5477.47,11971.58,0.0,-6494.12
2050-01-07 23:00:00,5198.75,12530.97,0.0,-7332.22
2050-01-08 00:00:00,4880.67,12895.47,0.0,-8014.8
2050-01-08 01:00:00,4724.9,10996.29,0.0,-6271.39
2050-01-08 02:00:00,4499.78,12805.25,0.0,-8305.47
2050-01-08 03:00:00,4389.98,13259.95,0.0,-8869.97
2050-01-08 04:00:00,4319.33,14082.79,0.0,-9763.46
2050-01-08 05:00:00,4300.76,13316.81,0.0,-9016.05
2050-01-08 06:00:00,4417.22,12949.59,0.0,-8532.37
2050-01-08 07:00:00,4525.8,13057.86,38.7,-8570.75
2050-01-08 08:00:00,4597.18,12588.7,2307.46,-10298.98
2050-01-08 09:00:00,4629.9,10119.56,360.57,-5850.22
2050-01-08 10:00:00,4556.72,8937.87,834.05,-5215.2
2050-01-08 11:00:00,4471.45,9489.12,428.09,-5445.75
2050-01-08 12:00:00,4399.32,7926.24,411.24,-3938.17
2050-01-08 13:00:00,4284.38,7509.87,360.57,-3586.06
2050-01-08 14:00:00,4271.48,7225.45,433.7,-3387.66
2050-01-08 15:00:00,4352.61,6650.74,218.72,-2516.85
2050-01-08 16:00:00,4617.62,7454.16,34.78,-2871.32
2050-01-08 17:00:00,5089.0,8835.23,0.0,-3746.24
2050-01-08 18:00:00,5559.72,7556.79,0.0,-1997.07
2050-01-08 19:00:00,5944.12,9119.67,0.0,-3175.55
2050-01-08 20:00:00,6138.04,9430.47,0.0,-3292.43
2050-01-08 21:00:00,6123.28,9547.76,0.0,-3424.49
2050-01-08 22:00:00,5970.43,10421.57,0.0,-4451.15
2050-01-08 23:00:00,5750.01,11562.2,0.0,-5812.19
2050-01-09 00:00:00,5484.4,12808.85,0.0,-7324.45
2050-01-09 01:00:00,5381.74,15058.09,0.0,-9676.35
2050-01-09 02:00:00,5200.61,13025.38,0.0,-7824.77
2050-01-09 03:00:00,5121.06,14479.31,0.0,-9358.25
2050-01-09 04:00:00,5084.99,13533.34,0.0,-8448.35
2050-01-09 05:00:00,5112.22,14603.82,0.0,-9491.6
2050-01-09 06:00:00,5258.9,14280.38,0.0,-9021.48
2050-01-09 07:00:00,5392.23,13906.85,0.0,-8514.62
2050-01-09 08:00:00,5445.47,12646.45,3007.76,-10208.74
2050-01-09 09:00:00,5403.44,12808.85,3655.51,-11060.92
2050-01-09 10:00:00,5301.03,13308.67,4175.62,-12183.26
2050-01-09 11:00:00,5185.93,10368.79,4397.16,-9580.02
2050-01-09 12:00:00,5103.91,10796.9,4334.11,-10027.1
2050-01-09 13:00:00,4971.44,10242.71,3763.31,-9034.58
2050-01-09 14:00:00,4854.31,10832.09,2001.36,-7979.13
2050-01-09 15:00:00,4824.22,11809.18,315.36,-7300.32
2050-01-09 16:00:00,5091.23,11427.32,63.7,-6399.79
2050-01-09 17:00:00,5663.87,11160.49,0.0,-5496.62
2050-01-09 18:00:00,6161.51,12480.43,0.0,-6318.92
2050-01-09 19:00:00,6549.52,14053.01,0.0,-7503.49
2050-01-09 20:00:00,6739.51,14418.41,0.0,-7678.9
2050-01-09 21:00:00,6729.16,13525.22,0.0,-6796.06
2050-01-09 22:00:00,6572.2,14134.22,0.0,-7562.02
2050-01-09 23:00:00,6348.5,13395.29,0.0,-7046.79
2050-01-10 00:00:00,6079.73,14001.58,0.0,-7921.85
2050-01-10 01:00:00,5968.8,13468.37,0.0,-7499.57
2050-01-10 02:00:00,5778.22,13928.5,0.0,-8150.28
2050-01-10 03:00:00,5677.59,13050.64,0.0,-7373.05
2050-01-10 04:00:00,5617.56,14334.5,0.0,-8716.95
2050-01-10 05:00:00,5619.41,13254.55,0.0,-7635.14
2050-01-10 06:00:00,5738.05,13960.99,0.0,-8222.94
2050-01-10 07:00:00,5844.47,14414.36,57.92,-8627.81
2050-01-10 08:00:00,5873.14,14521.27,315.36,-8963.49
2050-01-10 09:00:00,5768.79,13896.02,869.69,-8996.92
2050-01-10 10:00:00,5574.73,11471.31,1511.24,-7407.82
2050-01-10 11:00:00,5381.92,11283.64,1083.23,-6984.96
2050-01-10 12:00:00,5237.84,10547.65,2245.63,-7555.45
2050-01-10 13:00:00,5050.79,10486.08,1644.45,-7079.74
2050-01-10 14:00:00,4881.78,11773.1,1735.98,-8627.29
2050-01-10 15:00:00,4792.86,11664.83,744.89,-7616.86
2050-01-10 16:00:00,4979.44,10348.27,81.02,-5449.85
2050-01-10 17:00:00,5478.34,11280.7,0.0,-5802.37
2050-01-10 18:00:00,5904.5,11877.75,0.0,-5973.25
2050-01-10 19:00:00,6234.58,11544.62,0.0,-5310.04
2050-01-10 20:00:00,6352.94,12310.83,0.0,-5957.89
2050-01-10 21:00:00,6262.1,13655.14,0.0,-7393.04
2050-01-10 22:00:00,6048.92,14682.32,0.0,-8633.4
2050-01-10 23:00:00,5784.35,14755.4,0.0,-8971.05
2050-01-11 00:00:00,5485.0,15098.69,0.0,-9613.69
2050-01-11 01:00:00,5358.34,15163.64,0.0,-9805.3
2050-01-11 02:00:00,5170.01,15099.59,0.0,-9929.58
2050-01-11 03:00:00,5083.69,15219.58,0.0,-10135.89
2050-01-11 04:00:00,5044.82,15225.0,0.0,-10180.18
2050-01-11 05:00:00,5069.59,15187.1,0.0,-10117.52
2050-01-11 06:00:00,5205.02,14859.6,0.0,-9654.58
2050-01-11 07:00:00,5324.05,14460.37,69.47,-9205.79
2050-01-11 08:00:00,5346.11,13137.26,2712.19,-10503.34
2050-01-11 09:00:00,5198.42,9846.86,3807.04,-8455.48
2050-01-11 10:00:00,5005.89,8949.59,4318.96,-8262.67
2050-01-11 11:00:00,4820.14,7553.85,4561.25,-7294.96
2050-01-11 12:00:00,4676.93,7196.13,4511.44,-7030.63
2050-01-11 13:00:00,4486.74,7779.64,4155.43,-7448.33
2050-01-11 14:00:00,4377.26,7568.51,3418.53,-6609.79
2050-01-11 15:00:00,4387.75,7052.45,1635.59,-4300.29
2050-01-11 16:00:00,4585.17,5533.79,86.78,-1035.4
2050-01-11 17:00:00,5090.15,6864.79,0.0,-1774.64
2050-01-11 18:00:00,5523.56,8011.29,0.0,-2487.73
2050-01-11 19:00:00,5863.73,8313.31,0.0,-2449.58
2050-01-11 20:00:00,6002.57,8292.77,0.0,-2290.2
2050-01-11 21:00:00,5941.1,8712.08,0.0,-2770.98
2050-01-11 22:00:00,5739.72,8583.06,0.0,-2843.35
2050-01-11 23:00:00,5470.36,9002.38,0.0,-3532.02
2050-01-12 00:00:00,5159.14,10242.71,0.0,-5083.57
2050-01-12 01:00:00,5028.5,10744.12,0.0,-5715.61
2050-01-12 02:00:00,4837.31,12971.24,0.0,-8133.93
2050-01-12 03:00:00,4752.59,12350.52,0.0,-7597.93
2050-01-12 04:00:00,4704.23,14413.01,0.0,-9708.78
2050-01-12 05:00:00,4728.87,14446.84,0.0,-9717.97
2050-01-12 06:00:00,4864.02,14818.99,0.0,-9954.97
2050-01-12 07:00:00,4984.55,14824.42,52.14,-9892.01
2050-01-12 08:00:00,5028.93,15081.99,504.03,-10557.1
2050-01-12 09:00:00,4995.87,14825.77,713.81,-10543.7
2050-01-12 10:00:00,4908.28,15181.7,4177.68,-14451.1
2050-01-12 11:00:00,4782.7,15102.74,4361.66,-14681.71
2050-01-12 12:00:00,4730.59,14886.67,4314.48,-14470.56
2050-01-12 13:00:00,4589.31,15015.23,2164.24,-12590.15
2050-01-12 14:00:00,4479.64,14969.22,1473.13,-11962.72
2050-01-12 15:00:00,4431.54,15124.85,906.58,-11599.89
2050-01-12 16:00:00,4656.98,15133.88,86.78,-10563.69
2050-01-12 17:00:00,5217.04,12227.82,0.0,-7010.79
2050-01-12 18:00:00,5732.37,12556.22,0.0,-6823.85
2050-01-12 19:00:00,6161.72,11468.37,0.0,-5306.65
2050-01-12 20:00:00,6389.67,13104.78,0.0,-6715.11
2050-01-12 21:00:00,6431.35,14099.02,0.0,-7667.67
2050-01-12 22:00:00,6316.96,15225.0,0.0,-8908.04
2050-01-12 23:00:00,6138.18,15181.7,0.0,-9043.52
2050-01-13 00:00:00,5906.2,15225.0,0.0,-9318.8
2050-01-13 01:00:00,5827.46,15058.55,0.0,-9231.09
2050-01-13 02:00:00,5661.3,15025.61,0.0,-9364.31
2050-01-13 03:00:00,5569.22,14992.22,0.0,-9423.0
2050-01-13 04:00:00,5502.2,14613.29,0.0,-9111.09
2050-01-13 05:00:00,5485.74,15068.91,0.0,-9583.18
2050-01-13 06:00:00,5582.17,14958.4,0.0,-9376.22
2050-01-13 07:00:00,5683.08,15141.55,28.99,-9487.47
2050-01-13 08:00:00,5683.54,14759.45,252.91,-9328.82
2050-01-13 09:00:00,5519.07,13246.42,1102.8,-8830.14
2050-01-13 10:00:00,5309.05,14415.7,2493.34,-11599.99
2050-01-13 11:00:00,5113.41,10770.5,2499.26,-8156.35
2050-01-13 12:00:00,4961.43,9225.22,4382.87,-8646.67
2050-01-13 13:00:00,4775.16,8471.65,3859.56,-7556.04
2050-01-13 14:00:00,4598.66,8410.06,998.29,-4809.7
2050-01-13 15:00:00,4513.99,8316.23,1481.33,-5283.57
2050-01-13 16:00:00,4705.73,7952.64,318.93,-3565.84
2050-01-13 17:00:00,5144.33,9494.98,0.0,-4350.65
2050-01-13 18:00:00,5528.75,9154.85,0.0,-3626.1
2050-01-13 19:00:00,5829.85,10157.66,0.0,-4327.81
2050-01-13 20:00:00,5956.55,7700.47,0.0,-1743.92
2050-01-13 21:00:00,5892.09,7360.33,0.0,-1468.24
2050-01-13 22:00:00,5683.78,7976.09,0.0,-2292.31
2050-01-13 23:00:00,5421.56,9087.41,0.0,-3665.85
2050-01-14 00:00:00,5131.28,10046.25,0.0,-4914.96
2050-01-14 01:00:00,5010.35,7899.86,0.0,-2889.5
2050-01-14 02:00:00,4814.43,8888.02,0.0,-4073.59
2050-01-14 03:00:00,4716.25,7677.01,0.0,-2960.76
2050-01-14 04:00:00,4656.32,8242.92,0.0,-3586.6
2050-01-14 05:00:00,4656.43,8410.06,0.0,-3753.63
2050-01-14 06:00:00,4765.25,8717.94,0.0,-3952.69
2050-01-14 07:00:00,4854.81,8134.43,75.25,-3354.87
2050-01-14 08:00:00,4854.22,9234.02,753.52,-5133.33
2050-01-14 09:00:00,4716.86,8826.43,1508.59,-5618.16
2050-01-14 10:00:00,4531.66,9694.38,1651.74,-6814.46
2050-01-14 11:00:00,4309.08,8110.98,1306.08,-5107.99
2050-01-14 12:00:00,4084.81,7111.1,2004.99,-5031.28
2050-01-14 13:00:00,3846.24,6835.46,4188.32,-7177.53
2050-01-14 14:00:00,3639.26,6223.52,3464.95,-6049.21
2050-01-14 15:00:00,3553.69,6260.75,2254.9,-4961.96
2050-01-14 16:00:00,3725.5,7594.9,372.97,-4242.37
2050-01-14 17:00:00,4224.55,7331.0,0.0,-3106.46
2050-01-14 18:00:00,4685.33,5548.66,0.0,-863.33
2050-01-14 19:00:00,5057.03,6134.21,0.0,-1077.18
2050-01-14 20:00:00,5239.9,6067.22,0.0,-827.32
2050-01-14 21:00:00,5215.64,5419.64,0.0,-204.01
2050-01-14 22:00:00,5045.34,5791.82,0.0,-746.48
2050-01-14 23:00:00,4809.48,6316.46,0.0,-1506.98
2050-01-15 00:00:00,4531.87,6756.29,0.0,-2224.42
2050-01-15 01:00:00,4426.82,8090.46,0.0,-3663.63
2050-01-15 02:00:00,4256.36,9638.66,0.0,-5382.3
2050-01-15 03:00:00,4179.98,9412.89,0.0,-5232.91
2050-01-15 04:00:00,4151.45,9474.46,0.0,-5323.01
2050-01-15 05:00:00,4184.05,9500.86,0.0,-5316.81
2050-01-15 06:00:00,4329.02,9354.24,0.0,-5025.22
2050-01-15 07:00:00,4460.42,8618.25,15.37,-4173.2
2050-01-15 08:00:00,4502.36,9926.03,3063.41,-8487.09
2050-01-15 09:00:00,4354.1,7987.83,3719.56,-7353.28
2050-01-15 10:00:00,4129.49,8676.89,3255.47,-7802.88
2050-01-15 11:00:00,3906.62,8703.28,4297.44,-9094.1
2050-01-15 12:00:00,3743.21,9538.96,2796.19,-8591.95
2050-01-15 13:00:00,3583.95,9119.67,2824.29,-8360.01
2050-01-15 14:00:00,3503.74,8802.99,2238.56,-7537.8
2050-01-15 15:00:00,3516.59,8550.82,787.57,-5821.79
2050-01-15 16:00:00,3745.73,8454.05,104.07,-4812.39
2050-01-15 17:00:00,4261.72,9278.01,0.0,-5016.29
2050-01-15 18:00:00,4731.88,9471.53,0.0,-4739.65
2050-01-15 19:00:00,5095.77,6433.75,0.0,-1337.98
2050-01-15 20:00:00,5264.73,5355.13,0.0,-90.4
2050-01-15 21:00:00,5255.14,6665.4,0.0,-1410.26
2050-01-15 22:00:00,5086.04,6136.7,0.0,-1050.66
2050-01-15 23:00:00,4828.55,6548.11,0.0,-1719.56
2050-01-16 00:00:00,4532.25,5695.05,0.0,-1162.8
2050-01-16 01:00:00,4428.0,7072.97,0.0,-2644.98
2050-01-16 02:00:00,4259.35,4950.71,0.0,-691.36
2050-01-16 03:00:00,4196.98,5707.46,0.0,-1510.48
2050-01-16 04:00:00,4171.9,4501.64,0.0,-329.74
2050-01-16 05:00:00,4202.5,6477.74,0.0,-2275.24
2050-01-16 06:00:00,4346.73,7480.54,0.0,-3133.81
2050-01-16 07:00:00,4477.66,3990.97,0.0,486.68
2050-01-16 08:00:00,4511.58,6424.95,1305.74,-3219.11
2050-01-16 09:00:00,4380.87,8524.42,349.28,-4492.83
2050-01-16 10:00:00,4200.73,8741.4,517.52,-5058.2
2050-01-16 11:00:00,4007.67,9650.4,2955.39,-8598.12
2050-01-16 12:00:00,3851.12,8838.17,1032.57,-6019.62
2050-01-16 13:00:00,3660.37,9477.4,3915.28,-9732.3
2050-01-16 14:00:00,3509.78,9319.06,484.06,-6293.33
2050-01-16 15:00:00,3459.67,10401.05,955.73,-7897.11
2050-01-16 16:00:00,3633.71,12848.54,161.79,-9376.62
2050-01-16 17:00:00,4123.12,14606.53,0.0,-10483.41
2050-01-16 18:00:00,4586.93,15030.12,0.0,-10443.19
2050-01-16 19:00:00,4977.12,15225.0,0.0,-10247.88
2050-01-16 20:00:00,5179.8,15198.39,0.0,-10018.58
2050-01-16 21:00:00,5179.17,15225.0,0.0,-10045.83
2050-01-16 22:00:00,5024.59,15193.42,0.0,-10168.84
2050-01-16 23:00:00,4797.23,15225.0,0.0,-10427.77
2050-01-17 00:00:00,4527.07,15225.0,0.0,-10697.93
2050-01-17 01:00:00,4427.14,15225.0,0.0,-10797.86
2050-01-17 02:00:00,4248.11,15225.0,0.0,-10976.89
2050-01-17 03:00:00,4157.72,15099.13,0.0,-10941.41
2050-01-17 04:00:00,4120.55,15225.0,0.0,-11104.45
2050-01-17 05:00:00,4133.82,12022.12,0.0,-7888.3
2050-01-17 06:00:00,4259.11,9876.17,0.0,-5617.06
2050-01-17 07:00:00,4368.26,10535.93,69.47,-6237.15
2050-01-17 08:00:00,4384.83,12054.59,401.69,-8071.46
2050-01-17 09:00:00,4322.66,7782.56,1830.93,-5290.83
2050-01-17 10:00:00,4172.55,7987.83,2677.98,-6493.26
2050-01-17 11:00:00,4049.14,7589.04,4563.4,-8103.3
2050-01-17 12:00:00,3972.99,6888.25,3231.14,-6146.4
2050-01-17 13:00:00,3900.36,6621.41,2174.97,-4896.02
2050-01-17 14:00:00,3868.74,6612.61,1400.99,-4144.86
2050-01-17 15:00:00,3893.08,7498.15,324.55,-3929.61
2050-01-17 16:00:00,4064.33,8248.8,98.31,-4282.78
2050-01-17 17:00:00,4404.93,8110.98,0.0,-3706.06
2050-01-17 18:00:00,4677.79,9143.11,0.0,-4465.32
2050-01-17 19:00:00,4876.74,11005.09,0.0,-6128.35
2050-01-17 20:00:00,4897.39,8301.57,0.0,-3404.18
2050-01-17 21:00:00,4748.28,9635.74,0.0,-4887.46
2050-01-17 22:00:00,4492.5,10248.57,0.0,-5756.07
2050-01-17 23:00:00,4178.63,10075.57,0.0,-5896.94
2050-01-18 00:00:00,3875.81,11066.66,0.0,-7190.84
2050-01-18 01:00:00,3740.32,8849.9,0.0,-5109.58
2050-01-18 02:00:00,3536.18,10620.96,0.0,-7084.78
2050-01-18 03:00:00,3453.57,12115.95,0.0,-8662.38
2050-01-18 04:00:00,3455.2,11820.02,0.0,-8364.82
2050-01-18 05:00:00,3526.08,14488.78,0.0,-10962.7
2050-01-18 06:00:00,3708.7,14220.82,0.0,-10512.12
2050-01-18 07:00:00,3860.71,12281.95,34.78,-8456.02
2050-01-18 08:00:00,3994.48,13211.23,429.43,-9646.18
2050-01-18 09:00:00,4026.39,11711.74,909.91,-8595.25
2050-01-18 10:00:00,3982.39,10131.28,931.12,-7080.01
2050-01-18 11:00:00,3879.57,11453.71,1437.55,-9011.68
