SiteID,4203002,Site Timezone,-5,Data Timezone,-5,Longitude,-72.663574,Latitude,40.921963
Year,Month,Day,Hour,Minute,wind speed at 10m (m/s),wind speed at 60m (m/s)
2020,1,5,13,0,9.46,13.49
2020,1,5,14,0,9.07,13.85
2020,1,5,15,0,6.09,13.280000000000001
2020,1,5,16,0,5.16,12.22
2020,1,5,17,0,5.43,11.82
2020,1,5,18,0,4.87,10.700000000000001
2020,1,5,19,0,4.98,10.870000000000001
2020,1,5,20,0,3.6,9.67
2020,1,5,21,0,2.79,8.32
2020,1,5,22,0,3.04,7.41
2020,1,5,23,0,3.4,7.99
2020,1,6,0,0,3.16,7.51
2020,1,6,1,0,2.46,6.19
2020,1,6,2,0,2.48,6.5200000000000005
2020,1,6,3,0,2.14,6.2
2020,1,6,4,0,1.74,4.79
2020,1,6,5,0,2.22,6.36
2020,1,6,6,0,1.33,5.01
2020,1,6,7,0,0.9,3.14
2020,1,6,8,0,1.94,5.2700000000000005
2020,1,6,9,0,3.77,5.73
2020,1,6,10,0,4.89,6.7
2020,1,6,11,0,5.44,7.37
2020,1,6,12,0,5.19,6.890000000000001
2020,1,6,13,0,5.13,6.97
2020,1,6,14,0,4.3,6.93
2020,1,6,15,0,3.16,7.79
2020,1,6,16,0,3.35,9.46
2020,1,6,17,0,3.31,10.370000000000001
2020,1,6,18,0,3.58,11.1
2020,1,6,19,0,2.66,11.4
2020,1,6,20,0,3.08,12.19
2020,1,6,21,0,3.2800000000000002,12.26
2020,1,6,22,0,4.37,11.59
2020,1,6,23,0,4.16,11.78
2020,1,7,0,0,3.85,11
2020,1,7,1,0,3.52,10.73
2020,1,7,2,0,3.75,11.36
2020,1,7,3,0,4.24,11.370000000000001
2020,1,7,4,0,4.64,11.370000000000001
2020,1,7,5,0,3.24,10.44
2020,1,7,6,0,3.34,9.61
2020,1,7,7,0,2,8.36
2020,1,7,8,0,3.19,8.790000000000001
2020,1,7,9,0,4.49,7.38
2020,1,7,10,0,4.7700000000000005,6.5200000000000005
2020,1,7,11,0,3.02,3.4
2020,1,7,12,0,3.22,3.86
2020,1,7,13,0,1.79,1.9000000000000001
2020,1,7,14,0,1.68,1.72
2020,1,7,15,0,0.98,1.18
2020,1,7,16,0,1.27,1.1400000000000001
2020,1,7,17,0,1.72,2.0300000000000002
2020,1,7,18,0,2.38,4.65
2020,1,7,19,0,2.81,5.66
2020,1,7,20,0,2.43,6.09
2020,1,7,21,0,2.04,5.72
2020,1,7,22,0,2.93,6.21
2020,1,7,23,0,2.7800000000000002,6.37
2020,1,8,0,0,2.6,5.51
2020,1,8,1,0,2.56,5.25
2020,1,8,2,0,1.96,4.7
2020,1,8,3,0,2.07,5.0600000000000005
2020,1,8,4,0,2.75,6.38
2020,1,8,5,0,2.0100000000000002,5.79
2020,1,8,6,0,2.9,8.74
2020,1,8,7,0,3.5700000000000003,9.76
2020,1,8,8,0,4.23,9.89
2020,1,8,9,0,4.62,7.91
2020,1,8,10,0,6.8,10.34
2020,1,8,11,0,6.91,9.72
2020,1,8,12,0,6.5200000000000005,8.83
2020,1,8,13,0,5.36,7.47
2020,1,8,14,0,6.73,9.41
2020,1,8,15,0,6.13,14.3
2020,1,8,16,0,7,16.36
2020,1,8,17,0,7.09,16.59
2020,1,8,18,0,7.24,16.71
2020,1,8,19,0,6.16,14.83
2020,1,8,20,0,9.06,20.27
2020,1,8,21,0,8.72,19.63
2020,1,8,22,0,8.42,18.2
2020,1,8,23,0,6.33,15.72
2020,1,9,0,0,4.5200000000000005,9.83
2020,1,9,1,0,6.94,14.870000000000001
2020,1,9,2,0,7.140000000000001,16.57
2020,1,9,3,0,5.37,11.76
2020,1,9,4,0,3.5700000000000003,7.5200000000000005
2020,1,9,5,0,2.59,7.05
2020,1,9,6,0,2.38,6.84
2020,1,9,7,0,3.92,8.25
2020,1,9,8,0,5.48,9.06
2020,1,9,9,0,6.11,8.46
2020,1,9,10,0,6.59,8.68
2020,1,9,11,0,7.12,9.91
2020,1,9,12,0,6.74,9.13
2020,1,9,13,0,6.41,8.52
2020,1,9,14,0,5.2,6.98
2020,1,9,15,0,4.74,6.65
2020,1,9,16,0,2.41,5.98
2020,1,9,17,0,1.96,4.78
2020,1,9,18,0,1.79,3.44
2020,1,9,19,0,1.42,0.99
2020,1,9,20,0,1.54,0.35000000000000003
2020,1,9,21,0,1.69,1.54
2020,1,9,22,0,1.69,2.98
2020,1,9,23,0,1.67,2.9
2020,1,10,0,0,1.4000000000000001,1.8800000000000001
2020,1,10,1,0,1.11,1.3
2020,1,10,2,0,1.08,0.01
2020,1,10,3,0,0.39,0.48
2020,1,10,4,0,0.4,2.77
2020,1,10,5,0,1.11,3.22
2020,1,10,6,0,1.34,3.45
2020,1,10,7,0,0.08,5.8100000000000005
2020,1,10,8,0,1.02,5.61
2020,1,10,9,0,2.59,5.8
2020,1,10,10,0,3.5300000000000002,5.82
2020,1,10,11,0,5.15,7.43
2020,1,10,12,0,5.6000000000000005,8.23
2020,1,10,13,0,4.75,8.47
2020,1,10,14,0,4.57,10.620000000000001
2020,1,10,15,0,5.18,11.26
2020,1,10,16,0,4.3100000000000005,10.88
2020,1,10,17,0,4.2,11.53
2020,1,10,18,0,2.75,9.34
2020,1,10,19,0,2.33,9.33
2020,1,10,20,0,1.6500000000000001,8.72
2020,1,10,21,0,1,8.89
2020,1,10,22,0,1.67,10.74
2020,1,10,23,0,2.56,10.06
2020,1,11,0,0,3.15,11.24
2020,1,11,1,0,3.89,9.77
2020,1,11,2,0,2.98,9.38
2020,1,11,3,0,0.66,9.66
2020,1,11,4,0,3.6,12.26
2020,1,11,5,0,3.38,11.09
2020,1,11,6,0,2.73,9.94
2020,1,11,7,0,2.88,8.69
2020,1,11,8,0,1.74,8.33
2020,1,11,9,0,1.3800000000000001,6.25
2020,1,11,10,0,1.46,7.4
2020,1,11,11,0,2.86,9.24
2020,1,11,12,0,3.96,11.74
2020,1,11,13,0,3.31,12.280000000000001
2020,1,11,14,0,3.2,12.92
2020,1,11,15,0,4.98,13.52
2020,1,11,16,0,4.07,12.450000000000001
2020,1,11,17,0,2.0300000000000002,11.040000000000001
2020,1,11,18,0,4.16,11.97
2020,1,11,19,0,3.39,11.33
2020,1,11,20,0,3.2600000000000002,11.790000000000001
2020,1,11,21,0,4.21,13.1
2020,1,11,22,0,4.57,14.27
2020,1,11,23,0,5.03,14.33
2020,1,12,0,0,6.05,15.74
2020,1,12,1,0,7.87,18.18
2020,1,12,2,0,7.61,17.39
2020,1,12,3,0,6.69,16.3
2020,1,12,4,0,7.6000000000000005,17.94
2020,1,12,5,0,8.44,19.36
2020,1,12,6,0,9.92,22.89
2020,1,12,7,0,10.71,24.34
2020,1,12,8,0,9.23,20.2
2020,1,12,9,0,9.08,20.94
2020,1,12,10,0,5.75,12.66
2020,1,12,11,0,5.09,12.27
2020,1,12,12,0,5.3,11.58
2020,1,12,13,0,5.2700000000000005,12.66
2020,1,12,14,0,4.32,10.620000000000001
2020,1,12,15,0,3.33,9.92
2020,1,12,16,0,4.43,10.540000000000001
2020,1,12,17,0,3.84,11.4
2020,1,12,18,0,2.59,10.700000000000001
2020,1,12,19,0,3.95,11.65
2020,1,12,20,0,2.38,9.96
2020,1,12,21,0,3.2800000000000002,11.05
2020,1,12,22,0,3.02,9.98
2020,1,12,23,0,2.62,8.11
2020,1,13,0,0,2.12,6.6000000000000005
2020,1,13,1,0,1.85,4.86
2020,1,13,2,0,1.57,4.92
2020,1,13,3,0,1.73,4.33
2020,1,13,4,0,0.9500000000000001,4.03
2020,1,13,5,0,0.89,2.74
2020,1,13,6,0,1.93,3.75
2020,1,13,7,0,0.6,4.5
2020,1,13,8,0,0.89,4.92
2020,1,13,9,0,1.82,3.22
2020,1,13,10,0,2,2.35
2020,1,13,11,0,1.6,1.68
2020,1,13,12,0,1.83,1.93
2020,1,13,13,0,1.92,2.37
2020,1,13,14,0,2.29,3.13
2020,1,13,15,0,1.68,3
2020,1,13,16,0,1.02,3.2800000000000002
2020,1,13,17,0,1.67,4.79
2020,1,13,18,0,1.61,5.0600000000000005
2020,1,13,19,0,2.08,5.82
2020,1,13,20,0,2.12,6.0200000000000005
2020,1,13,21,0,2.35,7.140000000000001
2020,1,13,22,0,1.8800000000000001,7.2
2020,1,13,23,0,2.15,7.07
2020,1,14,0,0,1.82,6.69
2020,1,14,1,0,2.5300000000000002,6.93
2020,1,14,2,0,1.6500000000000001,6.46
2020,1,14,3,0,1.76,5.61
2020,1,14,4,0,1.77,5.83
2020,1,14,5,0,1.23,5.86
2020,1,14,6,0,1.45,5.13
2020,1,14,7,0,1.8800000000000001,5.41
2020,1,14,8,0,2.36,6.46
2020,1,14,9,0,3.83,5.98
2020,1,14,10,0,2.83,3.54
2020,1,14,11,0,2.67,2.94
2020,1,14,12,0,3.0500000000000003,3.5100000000000002
2020,1,14,13,0,2.7800000000000002,3.2
2020,1,14,14,0,1.75,2.0100000000000002
2020,1,14,15,0,1.49,2.06
2020,1,14,16,0,1.33,2.5300000000000002
2020,1,14,17,0,1.52,3.17
2020,1,14,18,0,1.36,3.21
2020,1,14,19,0,1.48,2.84
2020,1,14,20,0,0.92,1.75
2020,1,14,21,0,1.35,1.17
2020,1,14,22,0,1.2,1.6
2020,1,14,23,0,1.72,2.7
2020,1,15,0,0,1.68,4.34
2020,1,15,1,0,2.04,5.37
2020,1,15,2,0,1.28,3.98
2020,1,15,3,0,1.45,4.23
2020,1,15,4,0,2.0100000000000002,5.44
2020,1,15,5,0,1.72,5.12
2020,1,15,6,0,2.63,6.08
2020,1,15,7,0,1.84,6.68
2020,1,15,8,0,2.48,7.25
2020,1,15,9,0,4.14,7.8500000000000005
2020,1,15,10,0,5.4,7.86
2020,1,15,11,0,5.69,8.22
2020,1,15,12,0,5.6000000000000005,8
2020,1,15,13,0,5.5600000000000005,7.94
2020,1,15,14,0,4.87,6.7700000000000005
2020,1,15,15,0,3.8200000000000003,6.32
2020,1,15,16,0,1.76,6.25
2020,1,15,17,0,2.54,6.1000000000000005
2020,1,15,18,0,2.25,4.54
2020,1,15,19,0,2.29,3.0700000000000003
2020,1,15,20,0,2.1,2.2600000000000002
2020,1,15,21,0,1.81,2.52
2020,1,15,22,0,1.11,3.2
2020,1,15,23,0,1.04,4.05
2020,1,16,0,0,1.46,5.86
2020,1,16,1,0,2.5100000000000002,6.29
2020,1,16,2,0,1.54,6.05
2020,1,16,3,0,2.1,8.5
2020,1,16,4,0,0.9,7.25
2020,1,16,5,0,1.1400000000000001,9.92
2020,1,16,6,0,4.14,10.43
2020,1,16,7,0,4.8,11.21
2020,1,16,8,0,6.5200000000000005,14.02
2020,1,16,9,0,7.2,15.51
2020,1,16,10,0,10.75,15.99
2020,1,16,11,0,11.03,16.31
2020,1,16,12,0,9.91,14.15
2020,1,16,13,0,9.81,14.31
2020,1,16,14,0,9.69,14.17
2020,1,16,15,0,9.13,15.19
2020,1,16,16,0,7.79,17.580000000000002
2020,1,16,17,0,8.08,17.85
2020,1,16,18,0,9,19.740000000000002
2020,1,16,19,0,8.06,18.62
2020,1,16,20,0,7.34,16.45
2020,1,16,21,0,8.58,18.57
2020,1,16,22,0,8.68,17.78
2020,1,16,23,0,8.55,18.1
2020,1,17,0,0,7.25,15.57
2020,1,17,1,0,5.92,13.540000000000001
2020,1,17,2,0,7.640000000000001,13.75
2020,1,17,3,0,7.83,13.96
2020,1,17,4,0,9.28,15.66
2020,1,17,5,0,9.15,13.9
2020,1,17,6,0,8.700000000000001,12.63
2020,1,17,7,0,9.77,14.040000000000001
2020,1,17,8,0,10.120000000000001,13.8
2020,1,17,9,0,10.120000000000001,13.86
2020,1,17,10,0,9.72,12.97
2020,1,17,11,0,10.59,13.99
2020,1,17,12,0,10.06,13.05
2020,1,17,13,0,9.290000000000001,12.06
2020,1,17,14,0,8.34,10.870000000000001
2020,1,17,15,0,7.98,10.9
2020,1,17,16,0,6.84,9.870000000000001
2020,1,17,17,0,4.57,10.870000000000001
2020,1,17,18,0,4.37,9.86
2020,1,17,19,0,3.52,8.89
2020,1,17,20,0,4.54,10.36
2020,1,17,21,0,4.07,9.15
2020,1,17,22,0,3.98,8.4
2020,1,17,23,0,2.91,7.13
2020,1,18,0,0,3.47,7.9
2020,1,18,1,0,1.28,6.13
2020,1,18,2,0,1.3900000000000001,5.61
2020,1,18,3,0,1.22,5.03
2020,1,18,4,0,0.87,5.04
2020,1,18,5,0,1.27,5.09
2020,1,18,6,0,1.6600000000000001,5.0600000000000005
2020,1,18,7,0,1.28,5.05
2020,1,18,8,0,1.57,4.2
2020,1,18,9,0,2.83,3.6
2020,1,18,10,0,3.12,3.62
2020,1,18,11,0,3.48,3.84
2020,1,18,12,0,1.94,1.95
2020,1,18,13,0,2.77,2.91
2020,1,18,14,0,3.46,3.77
2020,1,18,15,0,3.5100000000000002,4.17
2020,1,18,16,0,3.42,5.36
2020,1,18,17,0,1.81,6.78
2020,1,18,18,0,1.58,8.35
2020,1,18,19,0,3.42,9.88
2020,1,18,20,0,3.11,9.700000000000001
2020,1,18,21,0,3.44,10.39
2020,1,18,22,0,2.44,10.200000000000001
2020,1,18,23,0,2.7800000000000002,7.94
2020,1,19,0,0,1.6600000000000001,5.07
2020,1,19,1,0,0.71,3.99
2020,1,19,2,0,1.46,3.21
2020,1,19,3,0,3.5300000000000002,8.28
2020,1,19,4,0,3.71,9.83
2020,1,19,5,0,1.97,9.14
2020,1,19,6,0,2.72,6.38
2020,1,19,7,0,5.08,11
2020,1,19,8,0,1.9100000000000001,9.01
2020,1,19,9,0,4.74,11.33
2020,1,19,10,0,6.0600000000000005,8.56
2020,1,19,11,0,7.51,10.74
2020,1,19,12,0,7.43,10.52
2020,1,19,13,0,7.0200000000000005,9.63
2020,1,19,14,0,6.34,9.02
2020,1,19,15,0,5.54,11.11
2020,1,19,16,0,5.15,11.43
2020,1,19,17,0,5.62,14.86
2020,1,19,18,0,3.02,12.97
2020,1,19,19,0,4.66,12.450000000000001
2020,1,19,20,0,2.98,11.42
2020,1,19,21,0,4.82,11.01
2020,1,19,22,0,4.28,10.02
2020,1,19,23,0,3.36,8.96
2020,1,20,0,0,4.28,10.03
2020,1,20,1,0,4.47,10.97
2020,1,20,2,0,3.6,9.6
2020,1,20,3,0,3.29,8.77
2020,1,20,4,0,3,6.93
2020,1,20,5,0,5.7700000000000005,11.35
2020,1,20,6,0,6.72,12.120000000000001
2020,1,20,7,0,7.12,12.48
2020,1,20,8,0,8.4,12.4
2020,1,20,9,0,8.44,11.65
2020,1,20,10,0,7.78,10.28
2020,1,20,11,0,7.63,9.65
2020,1,20,12,0,7.55,9.41
2020,1,20,13,0,7.42,9.33
2020,1,20,14,0,7.24,9.11
2020,1,20,15,0,6.33,8.01
2020,1,20,16,0,3.97,7.66
2020,1,20,17,0,4.24,9.59
2020,1,20,18,0,3.85,9.44
2020,1,20,19,0,4.08,9.65
2020,1,20,20,0,4.1,9.8
2020,1,20,21,0,3.91,9.57
2020,1,20,22,0,3.95,9.25
2020,1,20,23,0,3.64,8.11
2020,1,21,0,0,3.68,8.75
2020,1,21,1,0,4.1,9.31
2020,1,21,2,0,4.18,9.32
2020,1,21,3,0,3.56,8.77
2020,1,21,4,0,3.08,7.83
2020,1,21,5,0,3.25,8.14
2020,1,21,6,0,2.73,8.13
2020,1,21,7,0,2.17,6.99
2020,1,21,8,0,2.31,5.9
2020,1,21,9,0,4.41,5.32
2020,1,21,10,0,4.79,5.45
2020,1,21,11,0,4.89,5.48
2020,1,21,12,0,4.93,5.5200000000000005
2020,1,21,13,0,5,5.67
2020,1,21,14,0,5.64,6.890000000000001
2020,1,21,15,0,4.71,5.8100000000000005
2020,1,21,16,0,2.54,4.67
2020,1,21,17,0,1.11,3.94
2020,1,21,18,0,2.23,6.55
2020,1,21,19,0,2.5100000000000002,6.390000000000001
2020,1,21,20,0,2.62,6.5600000000000005
2020,1,21,21,0,2.33,6.33
2020,1,21,22,0,2.8000000000000003,7.29
2020,1,21,23,0,2.19,6.78
2020,1,22,0,0,1.9100000000000001,5.36
2020,1,22,1,0,1.46,3.71
2020,1,22,2,0,2.19,3.66
2020,1,22,3,0,1.5,3.8000000000000003
2020,1,22,4,0,2.46,5.34
2020,1,22,5,0,2.41,5.57
2020,1,22,6,0,2.25,6.15
2020,1,22,7,0,2.68,6.12
2020,1,22,8,0,1.96,5.59
2020,1,22,9,0,3.81,5.2700000000000005
2020,1,22,10,0,3.81,4.3
2020,1,22,11,0,4.32,4.74
2020,1,22,12,0,3.6,3.81
2020,1,22,13,0,2.5300000000000002,2.58
2020,1,22,14,0,3.37,3.64
2020,1,22,15,0,2.67,3.0500000000000003
2020,1,22,16,0,1.28,1.8800000000000001
2020,1,22,17,0,1.67,1.44
2020,1,22,18,0,1.92,2.22
2020,1,22,19,0,1.62,3.45
2020,1,22,20,0,1.77,4.14
2020,1,22,21,0,1.46,4.61
2020,1,22,22,0,1.59,4.15
2020,1,22,23,0,1.9000000000000001,5.48
2020,1,23,0,0,1.81,6.01
2020,1,23,1,0,1.99,5.43
2020,1,23,2,0,1.8,5.22
2020,1,23,3,0,1.95,3.2600000000000002
2020,1,23,4,0,2.23,5.26
2020,1,23,5,0,2.1,3.77
2020,1,23,6,0,1.97,1.8900000000000001
2020,1,23,7,0,1.97,2.5
2020,1,23,8,0,1.07,4.23
2020,1,23,9,0,2.0300000000000002,3.59
2020,1,23,10,0,2.35,2.87
2020,1,23,11,0,3.06,3.5700000000000003
2020,1,23,12,0,3.22,3.69
2020,1,23,13,0,2.69,2.99
2020,1,23,14,0,2.79,3.2
2020,1,23,15,0,2.42,3.29
2020,1,23,16,0,1.84,3.3000000000000003
2020,1,23,17,0,2.41,3.9
2020,1,23,18,0,2.07,4.63
2020,1,23,19,0,2.11,4.99
2020,1,23,20,0,1.93,5.0200000000000005
2020,1,23,21,0,1.9100000000000001,4.23
2020,1,23,22,0,1.9000000000000001,4.51
2020,1,23,23,0,2.04,4.91
2020,1,24,0,0,1.95,5.95
2020,1,24,1,0,1.8900000000000001,5.48
2020,1,24,2,0,1.55,5.47
2020,1,24,3,0,1.32,5.97
2020,1,24,4,0,2,7.5200000000000005
2020,1,24,5,0,2.4,7.82
2020,1,24,6,0,2.75,8.67
2020,1,24,7,0,2.58,7.88
2020,1,24,8,0,1.6400000000000001,6.7700000000000005
2020,1,24,9,0,3.56,5.84
2020,1,24,10,0,3.31,4.23
2020,1,24,11,0,4.76,6.49
2020,1,24,12,0,4.28,6.37
2020,1,24,13,0,3.0300000000000002,6.890000000000001
2020,1,24,14,0,2.24,6.13
2020,1,24,15,0,3.3000000000000003,6.6000000000000005
2020,1,24,16,0,2.36,7.17
2020,1,24,17,0,2.66,7.78
2020,1,24,18,0,3.3200000000000003,8.27
2020,1,24,19,0,2.3000000000000003,6.93
2020,1,24,20,0,2.42,6.59
2020,1,24,21,0,2.16,6.7700000000000005
2020,1,24,22,0,2.7800000000000002,7.21
2020,1,24,23,0,2.2,7.63
2020,1,25,0,0,2.6,8.15
2020,1,25,1,0,2.5500000000000003,7.11
2020,1,25,2,0,3.08,8.370000000000001
2020,1,25,3,0,2.87,7.99
2020,1,25,4,0,4.15,9.66
2020,1,25,5,0,3.7600000000000002,9.32
2020,1,25,6,0,3.97,9.040000000000001
2020,1,25,7,0,3.66,7.87
2020,1,25,8,0,3.0500000000000003,6.7
2020,1,25,9,0,4.39,9.49
2020,1,25,10,0,5.19,7.69
2020,1,25,11,0,5.53,7.95
2020,1,25,12,0,4.55,6.8
2020,1,25,13,0,3.75,5.88
2020,1,25,14,0,2.95,6.2700000000000005
2020,1,25,15,0,3.59,8.370000000000001
2020,1,25,16,0,3.42,8.620000000000001
2020,1,25,17,0,3.8200000000000003,9.49
2020,1,25,18,0,4.19,11.81
2020,1,25,19,0,5.71,12.88
2020,1,25,20,0,4.62,11.42
2020,1,25,21,0,4.5600000000000005,10.870000000000001
2020,1,25,22,0,1.98,8.09
2020,1,25,23,0,3.47,8.49
2020,1,26,0,0,4.66,10.42
2020,1,26,1,0,5.66,11.61
2020,1,26,2,0,5.12,11.55
2020,1,26,3,0,4.79,10.75
2020,1,26,4,0,4.21,10.43
2020,1,26,5,0,3.86,10.790000000000001
2020,1,26,6,0,3.96,9.450000000000001
2020,1,26,7,0,2.27,6.17
2020,1,26,8,0,2.43,7.32
2020,1,26,9,0,2.7600000000000002,3.81
2020,1,26,10,0,3.8200000000000003,5.0200000000000005
2020,1,26,11,0,3.95,4.99
2020,1,26,12,0,5.7700000000000005,7.59
2020,1,26,13,0,7.2,10.43
2020,1,26,14,0,6.49,9.58
2020,1,26,15,0,6.93,10.48
2020,1,26,16,0,6.25,14
2020,1,26,17,0,5.9,12.85
2020,1,26,18,0,6.2700000000000005,14.4
2020,1,26,19,0,6.11,14.620000000000001
2020,1,26,20,0,6.13,14.15
2020,1,26,21,0,6.15,14.55
2020,1,26,22,0,5.93,13.27
2020,1,26,23,0,7.3500000000000005,16.29
2020,1,27,0,0,6.5,15.34
2020,1,27,1,0,6.07,14.09
2020,1,27,2,0,6.11,13.6
2020,1,27,3,0,5.66,12.88
2020,1,27,4,0,6.88,14.620000000000001
2020,1,27,5,0,4.15,11.38
2020,1,27,6,0,4.7,11.8
2020,1,27,7,0,3.36,9.700000000000001
2020,1,27,8,0,4.19,11.66
2020,1,27,9,0,6.2,9.93
2020,1,27,10,0,6.49,8.78
2020,1,27,11,0,6.76,9.26
2020,1,27,12,0,6.68,9.07
2020,1,27,13,0,6.19,8.47
2020,1,27,14,0,6.32,8.9
2020,1,27,15,0,6.49,9.68
2020,1,27,16,0,3.85,8.59
2020,1,27,17,0,3.13,8.370000000000001
2020,1,27,18,0,3.3200000000000003,9.43
2020,1,27,19,0,3.0300000000000002,9.370000000000001
2020,1,27,20,0,4.45,10.540000000000001
2020,1,27,21,0,3.5100000000000002,8.91
2020,1,27,22,0,3,8.14
2020,1,27,23,0,2.68,7.42
2020,1,28,0,0,2.16,6.63
2020,1,28,1,0,2.31,7.49
2020,1,28,2,0,2.11,6.65
2020,1,28,3,0,2.16,7.54
2020,1,28,4,0,2.69,7.18
2020,1,28,5,0,3.43,8.02
2020,1,28,6,0,3.48,8.2
2020,1,28,7,0,3.81,8.99
2020,1,28,8,0,3.72,7.76
2020,1,28,9,0,5.55,7.68
2020,1,28,10,0,5.4,6.66
2020,1,28,11,0,5.48,6.58
2020,1,28,12,0,5.42,6.48
2020,1,28,13,0,5.73,7.26
2020,1,28,14,0,5.79,7.22
2020,1,28,15,0,5.43,7.38
2020,1,28,16,0,3.52,7.08
2020,1,28,17,0,3.38,7.86
2020,1,28,18,0,3.24,7.24
2020,1,28,19,0,3.77,8.42
2020,1,28,20,0,3.71,8.34
2020,1,28,21,0,3.27,7.9
2020,1,28,22,0,3.99,9.22
2020,1,28,23,0,3.5700000000000003,8.4
2020,1,29,0,0,2.72,7.25
2020,1,29,1,0,2.67,6.42
2020,1,29,2,0,2.08,6.15
2020,1,29,3,0,3.04,7.04
2020,1,29,4,0,3.16,7.09
2020,1,29,5,0,3.36,7.45
