SiteID,4203002,Site Timezone,-5,Data Timezone,-5,Longitude,-72.663574,Latitude,40.921963
Year,Month,Day,Hour,Minute,wind speed at 10m (m/s),wind speed at 60m (m/s)
2015,1,10,7,0,3.59,9.790000000000001
2015,1,10,8,0,3.84,9.290000000000001
2015,1,10,9,0,6.8100000000000005,9.63
2015,1,10,10,0,7.29,10.39
2015,1,10,11,0,7.74,10.870000000000001
2015,1,10,12,0,7.75,10.63
2015,1,10,13,0,7.17,9.51
2015,1,10,14,0,6.78,8.94
2015,1,10,15,0,5.79,7.59
2015,1,10,16,0,3.94,7.17
2015,1,10,17,0,2.82,6.8500000000000005
2015,1,10,18,0,2.0300000000000002,6.37
2015,1,10,19,0,2.96,8.93
2015,1,10,20,0,3.27,8.91
2015,1,10,21,0,3.49,9.05
2015,1,10,22,0,3.2,8.540000000000001
2015,1,10,23,0,2.97,8.14
2015,1,11,0,0,2.98,8.950000000000001
2015,1,11,1,0,2.61,7.65
2015,1,11,2,0,2.96,8.69
2015,1,11,3,0,2.37,8.620000000000001
2015,1,11,4,0,3.2,9.27
2015,1,11,5,0,3.23,8.44
2015,1,11,6,0,3.23,7.97
2015,1,11,7,0,2.75,7.22
2015,1,11,8,0,1.82,5.21
2015,1,11,9,0,2.15,3.0300000000000002
2015,1,11,10,0,1.98,2.19
2015,1,11,11,0,3.91,4.34
2015,1,11,12,0,5.94,7.43
2015,1,11,13,0,6,7.98
2015,1,11,14,0,5.84,7.73
2015,1,11,15,0,4.65,7.58
2015,1,11,16,0,2.38,7.38
2015,1,11,17,0,2.36,6.05
2015,1,11,18,0,2.38,5.89
2015,1,11,19,0,2.17,5.57
2015,1,11,20,0,2.49,6.2700000000000005
2015,1,11,21,0,3.0700000000000003,7.91
2015,1,11,22,0,3.09,7.49
2015,1,11,23,0,2.62,6.6000000000000005
2015,1,12,0,0,2.14,5.2700000000000005
2015,1,12,1,0,1.98,4.75
2015,1,12,2,0,1.55,6.23
2015,1,12,3,0,2.22,7.88
2015,1,12,4,0,2.59,7.95
2015,1,12,5,0,2.54,7.5200000000000005
2015,1,12,6,0,0.76,5.97
2015,1,12,7,0,1.35,5.2
2015,1,12,8,0,0.56,4.37
2015,1,12,9,0,1.4000000000000001,3.6
2015,1,12,10,0,2.63,3.41
2015,1,12,11,0,4.43,5.7700000000000005
2015,1,12,12,0,5.07,6.6000000000000005
2015,1,12,13,0,4.73,6.18
2015,1,12,14,0,3.88,5.2
2015,1,12,15,0,2.54,5.24
2015,1,12,16,0,2.13,6.24
2015,1,12,17,0,2.08,7.74
2015,1,12,18,0,1.71,6.88
2015,1,12,19,0,1.67,6.29
2015,1,12,20,0,2.02,5.18
2015,1,12,21,0,1.8900000000000001,5.0200000000000005
2015,1,12,22,0,1.6400000000000001,5.19
2015,1,12,23,0,1.72,5.25
2015,1,13,0,0,2.48,7.74
2015,1,13,1,0,4.05,9.39
2015,1,13,2,0,4.04,9.96
2015,1,13,3,0,3.83,10.040000000000001
2015,1,13,4,0,4.87,11.11
2015,1,13,5,0,5.46,12.22
2015,1,13,6,0,5.96,12.72
2015,1,13,7,0,5.67,12.73
2015,1,13,8,0,8.59,13.4
2015,1,13,9,0,8.64,11.84
2015,1,13,10,0,8.28,10.98
2015,1,13,11,0,7.48,9.33
2015,1,13,12,0,7.140000000000001,8.56
2015,1,13,13,0,6.67,7.88
2015,1,13,14,0,6.140000000000001,7.29
2015,1,13,15,0,5.53,6.640000000000001
2015,1,13,16,0,4.13,5.67
2015,1,13,17,0,2.15,5.58
2015,1,13,18,0,2.22,5.33
2015,1,13,19,0,3.04,7.6000000000000005
2015,1,13,20,0,3.2,7.17
2015,1,13,21,0,3.9,8.56
2015,1,13,22,0,3.49,7.95
2015,1,13,23,0,3.96,7.71
2015,1,14,0,0,4.13,7.43
2015,1,14,1,0,3.93,6.7
2015,1,14,2,0,3.58,7.84
2015,1,14,3,0,3.27,7.78
2015,1,14,4,0,3.41,8.03
2015,1,14,5,0,3.5100000000000002,8.1
2015,1,14,6,0,4.61,7.67
2015,1,14,7,0,4.0600000000000005,7.48
2015,1,14,8,0,4.78,7.36
2015,1,14,9,0,4.23,6.07
2015,1,14,10,0,3.9,6.16
2015,1,14,11,0,3.38,5.78
2015,1,14,12,0,4.2,5.88
2015,1,14,13,0,4.18,6.0600000000000005
2015,1,14,14,0,4.68,6.65
2015,1,14,15,0,3.87,7.53
2015,1,14,16,0,2.65,6.07
2015,1,14,17,0,2.6,7.62
2015,1,14,18,0,2.69,7.09
2015,1,14,19,0,2.2600000000000002,6.75
2015,1,14,20,0,2.56,6.0200000000000005
2015,1,14,21,0,2.36,5.51
2015,1,14,22,0,2.59,6.24
2015,1,14,23,0,2.6,6.38
2015,1,15,0,0,2.37,5.48
2015,1,15,1,0,2.2800000000000002,6.2
2015,1,15,2,0,2.2,5.92
2015,1,15,3,0,1.8900000000000001,4.72
2015,1,15,4,0,2.75,6.7700000000000005
2015,1,15,5,0,2.92,6.65
2015,1,15,6,0,2.1,5.09
2015,1,15,7,0,2.2600000000000002,5.97
2015,1,15,8,0,1.8900000000000001,6.43
2015,1,15,9,0,0.89,5.2700000000000005
2015,1,15,10,0,1.03,5.1000000000000005
2015,1,15,11,0,1.08,3.45
2015,1,15,12,0,0.92,3.23
2015,1,15,13,0,0.9400000000000001,2.66
2015,1,15,14,0,1.6,3.44
2015,1,15,15,0,1.92,4.99
2015,1,15,16,0,1.51,4.86
2015,1,15,17,0,1.73,5.04
2015,1,15,18,0,1.5,7.04
2015,1,15,19,0,2.44,6.08
2015,1,15,20,0,2.68,6.99
2015,1,15,21,0,2.92,7.87
2015,1,15,22,0,2.48,8.38
2015,1,15,23,0,3.23,8.92
2015,1,16,0,0,3.86,9.24
2015,1,16,1,0,3.5300000000000002,9.870000000000001
2015,1,16,2,0,4.9,11.65
2015,1,16,3,0,4.62,12.370000000000001
2015,1,16,4,0,5.25,11.77
2015,1,16,5,0,4.11,10.28
2015,1,16,6,0,3.08,9.28
2015,1,16,7,0,4.25,11.16
2015,1,16,8,0,4.49,11.46
2015,1,16,9,0,7.07,10.59
2015,1,16,10,0,7.7700000000000005,11.15
2015,1,16,11,0,8.35,11.55
2015,1,16,12,0,7.26,10.19
2015,1,16,13,0,11.11,16.41
2015,1,16,14,0,9.13,12.93
2015,1,16,15,0,9.77,14.120000000000001
2015,1,16,16,0,9.08,14.56
2015,1,16,17,0,8.05,17.61
2015,1,16,18,0,8.290000000000001,15.46
2015,1,16,19,0,6.57,13.93
2015,1,16,20,0,6.03,11.44
2015,1,16,21,0,7.53,10.43
2015,1,16,22,0,3.47,9.36
2015,1,16,23,0,7.18,14.41
2015,1,17,0,0,6.66,14.27
2015,1,17,1,0,6.4,14.290000000000001
2015,1,17,2,0,6.6000000000000005,14.200000000000001
2015,1,17,3,0,6.5600000000000005,13.5
2015,1,17,4,0,6.21,14.24
2015,1,17,5,0,1.33,7.8100000000000005
2015,1,17,6,0,5.0600000000000005,9.42
2015,1,17,7,0,5.26,10.07
2015,1,17,8,0,2.05,5.94
2015,1,17,9,0,4.49,5.39
2015,1,17,10,0,3.7600000000000002,3.95
2015,1,17,11,0,4.13,4.37
2015,1,17,12,0,3.45,3.6
2015,1,17,13,0,3.0100000000000002,3.08
2015,1,17,14,0,3.69,4.04
2015,1,17,15,0,3.92,4.7700000000000005
2015,1,17,16,0,2.06,2.7600000000000002
2015,1,17,17,0,0.64,1.67
2015,1,17,18,0,1.4000000000000001,2.14
2015,1,17,19,0,1.48,1.02
2015,1,17,20,0,0.86,1.26
2015,1,17,21,0,1.37,0.86
2015,1,17,22,0,1.36,1.47
2015,1,17,23,0,0.46,2.87
2015,1,18,0,0,0.5,6.29
2015,1,18,1,0,0.81,8.5
2015,1,18,2,0,2.66,4.86
2015,1,18,3,0,1.6400000000000001,3.86
2015,1,18,4,0,0.84,3.2
2015,1,18,5,0,0.71,6.6000000000000005
2015,1,18,6,0,1.23,7.98
2015,1,18,7,0,1.12,7.63
2015,1,18,8,0,1.62,7.890000000000001
2015,1,18,9,0,1.3,7.55
2015,1,18,10,0,2.13,5.74
2015,1,18,11,0,4.04,6.66
2015,1,18,12,0,3.61,6.0200000000000005
2015,1,18,13,0,2.5100000000000002,6.51
2015,1,18,14,0,3.16,8.370000000000001
2015,1,18,15,0,2.98,5.6000000000000005
2015,1,18,16,0,3.52,12.15
2015,1,18,17,0,4.39,10.85
2015,1,18,18,0,4.86,12.72
2015,1,18,19,0,5.46,14.75
2015,1,18,20,0,5.8,14.96
2015,1,18,21,0,6.73,15.94
2015,1,18,22,0,5.66,14.99
2015,1,18,23,0,7.08,16.330000000000002
2015,1,19,0,0,9,21.75
2015,1,19,1,0,6.7700000000000005,14.81
2015,1,19,2,0,6.82,15.69
2015,1,19,3,0,4.65,10.950000000000001
2015,1,19,4,0,4.89,10.92
2015,1,19,5,0,4.84,12.11
2015,1,19,6,0,5.42,13.49
2015,1,19,7,0,6.93,16.17
2015,1,19,8,0,7.26,16.75
2015,1,19,9,0,9.83,14.83
2015,1,19,10,0,9.74,13.88
2015,1,19,11,0,9.6,13.48
2015,1,19,12,0,9.15,12.84
2015,1,19,13,0,9.43,13.3
2015,1,19,14,0,8.92,12.63
2015,1,19,15,0,9.05,13.17
2015,1,19,16,0,7.11,14.06
2015,1,19,17,0,7.63,17.18
2015,1,19,18,0,7.73,17.47
2015,1,19,19,0,7.58,17.17
2015,1,19,20,0,6.47,15.24
2015,1,19,21,0,7.05,15.68
2015,1,19,22,0,7.7700000000000005,16.66
2015,1,19,23,0,7.69,17.27
2015,1,20,0,0,8.21,17.7
2015,1,20,1,0,7.5,15.97
2015,1,20,2,0,6.33,14.52
2015,1,20,3,0,6.71,13.48
2015,1,20,4,0,6.98,14.030000000000001
2015,1,20,5,0,6.7,13.450000000000001
2015,1,20,6,0,7.16,14.6
2015,1,20,7,0,3.87,12.620000000000001
2015,1,20,8,0,5.04,12.5
2015,1,20,9,0,7.3,10.28
2015,1,20,10,0,8.31,11.88
2015,1,20,11,0,8.58,12.55
2015,1,20,12,0,8.66,12.56
2015,1,20,13,0,8.18,11.83
2015,1,20,14,0,7.09,9.88
2015,1,20,15,0,6.05,8.57
2015,1,20,16,0,3.92,9.03
2015,1,20,17,0,2.54,7.69
2015,1,20,18,0,2.22,8.01
2015,1,20,19,0,2.29,8.08
2015,1,20,20,0,2.05,7.69
2015,1,20,21,0,2.27,9.28
2015,1,20,22,0,4.24,11.1
2015,1,20,23,0,3.42,11.120000000000001
2015,1,21,0,0,2.39,8.11
2015,1,21,1,0,2.42,7.36
2015,1,21,2,0,1.67,5.41
2015,1,21,3,0,1.87,6.1000000000000005
2015,1,21,4,0,2.42,6.72
2015,1,21,5,0,3.13,7.29
2015,1,21,6,0,3.0100000000000002,7.71
2015,1,21,7,0,3.33,9.14
2015,1,21,8,0,4.9,8.16
2015,1,21,9,0,5.39,7.03
2015,1,21,10,0,5.09,6.05
2015,1,21,11,0,4.8,5.51
2015,1,21,12,0,3.96,4.28
2015,1,21,13,0,3.97,4.28
2015,1,21,14,0,3.63,3.93
2015,1,21,15,0,3.31,3.74
2015,1,21,16,0,1.85,3.35
2015,1,21,17,0,2.22,4.11
2015,1,21,18,0,2.22,6.13
2015,1,21,19,0,2.57,6.47
2015,1,21,20,0,2.5,6.41
2015,1,21,21,0,2.63,7.32
2015,1,21,22,0,3.0300000000000002,8.790000000000001
2015,1,21,23,0,2.5100000000000002,7.54
2015,1,22,0,0,2.5500000000000003,7.4
2015,1,22,1,0,2.22,6.79
2015,1,22,2,0,2.42,6.45
2015,1,22,3,0,1.98,5.8100000000000005
2015,1,22,4,0,2.0300000000000002,5.25
2015,1,22,5,0,0.55,4.64
2015,1,22,6,0,0.72,4.54
2015,1,22,7,0,1.8,3.89
2015,1,22,8,0,0.8,4.1
2015,1,22,9,0,1.48,2.25
2015,1,22,10,0,2.33,2.31
2015,1,22,11,0,2.87,2.85
2015,1,22,12,0,3.08,3.13
2015,1,22,13,0,3.13,3.25
2015,1,22,14,0,2.68,2.83
2015,1,22,15,0,2.84,3.2
2015,1,22,16,0,1.85,3.27
2015,1,22,17,0,1.96,4.05
2015,1,22,18,0,1.93,5.33
2015,1,22,19,0,2.79,7.26
2015,1,22,20,0,2.36,8.01
2015,1,22,21,0,3.0500000000000003,8.35
2015,1,22,22,0,2.82,7.57
2015,1,22,23,0,2.97,8.290000000000001
2015,1,23,0,0,3.12,8.41
2015,1,23,1,0,2.87,8.08
2015,1,23,2,0,2.7800000000000002,8.290000000000001
2015,1,23,3,0,2.57,8.25
2015,1,23,4,0,2.84,8.53
2015,1,23,5,0,2.1,8.13
2015,1,23,6,0,2.4,8.14
2015,1,23,7,0,2.5500000000000003,7.32
2015,1,23,8,0,2.47,6.65
2015,1,23,9,0,4.43,5.87
2015,1,23,10,0,3.81,4.36
2015,1,23,11,0,3.79,4.23
2015,1,23,12,0,3.96,4.4
2015,1,23,13,0,3.99,4.46
2015,1,23,14,0,3,3.25
2015,1,23,15,0,3.66,4.34
2015,1,23,16,0,2.33,4.79
2015,1,23,17,0,2.38,4.3500000000000005
2015,1,23,18,0,2.5300000000000002,7.0600000000000005
2015,1,23,19,0,2.77,8.78
2015,1,23,20,0,2.25,9.26
2015,1,23,21,0,2.61,9.35
2015,1,23,22,0,3.37,9.540000000000001
2015,1,23,23,0,3.13,8.44
2015,1,24,0,0,2.77,9.3
2015,1,24,1,0,2.83,8.45
2015,1,24,2,0,2.85,8.25
2015,1,24,3,0,1.7,8.59
2015,1,24,4,0,2.5,8.21
2015,1,24,5,0,0.6,7
2015,1,24,6,0,0.74,6.66
2015,1,24,7,0,1.07,5.32
2015,1,24,8,0,0.45,2.75
2015,1,24,9,0,1.24,0.77
2015,1,24,10,0,1.6600000000000001,2.22
2015,1,24,11,0,1.92,3.45
2015,1,24,12,0,2.34,5.6000000000000005
2015,1,24,13,0,3.22,7.71
2015,1,24,14,0,4.38,9.99
2015,1,24,15,0,4.8100000000000005,11.86
2015,1,24,16,0,6.59,14.55
2015,1,24,17,0,8.67,17.91
2015,1,24,18,0,7.26,16.32
2015,1,24,19,0,8.290000000000001,17.240000000000002
2015,1,24,20,0,5.53,15.92
2015,1,24,21,0,5.89,14.86
2015,1,24,22,0,2.31,8.03
2015,1,24,23,0,11.3,22.67
2015,1,25,0,0,13.42,27.95
2015,1,25,1,0,10.61,21.77
2015,1,25,2,0,10.69,23.59
2015,1,25,3,0,8.73,19.330000000000002
2015,1,25,4,0,8.23,17.46
2015,1,25,5,0,6.390000000000001,15.700000000000001
2015,1,25,6,0,5.9,15.17
2015,1,25,7,0,6.05,14.44
2015,1,25,8,0,5.17,12.31
2015,1,25,9,0,8.11,11.68
2015,1,25,10,0,9.05,12.91
2015,1,25,11,0,8.78,12.5
2015,1,25,12,0,8.44,12.08
2015,1,25,13,0,8.45,12.11
2015,1,25,14,0,7.34,10.14
2015,1,25,15,0,7.3500000000000005,10.43
2015,1,25,16,0,7.38,12.67
2015,1,25,17,0,4.41,10.59
2015,1,25,18,0,3.89,9.870000000000001
2015,1,25,19,0,4.24,7.13
2015,1,25,20,0,5.2,7.92
2015,1,25,21,0,4.8,6.5600000000000005
2015,1,25,22,0,3.81,4.7700000000000005
2015,1,25,23,0,4.46,5.95
2015,1,26,0,0,3.81,4.8100000000000005
2015,1,26,1,0,3.79,4.92
2015,1,26,2,0,3.85,5.17
2015,1,26,3,0,4.05,5.68
2015,1,26,4,0,4.3100000000000005,6.28
2015,1,26,5,0,4.7700000000000005,7.08
2015,1,26,6,0,4.97,7.23
2015,1,26,7,0,5.21,7.48
2015,1,26,8,0,5.34,7.26
2015,1,26,9,0,5.55,7.01
2015,1,26,10,0,5.89,7.390000000000001
2015,1,26,11,0,6.78,8.66
2015,1,26,12,0,6.140000000000001,7.86
2015,1,26,13,0,5.96,7.8100000000000005
2015,1,26,14,0,5.49,7.76
2015,1,26,15,0,6.5200000000000005,9.73
2015,1,26,16,0,5.04,10.16
2015,1,26,17,0,5.5600000000000005,11.3
2015,1,26,18,0,6.48,13.42
2015,1,26,19,0,7.140000000000001,14.76
2015,1,26,20,0,7.57,16.26
2015,1,26,21,0,8.05,17.09
2015,1,26,22,0,7.71,16.98
2015,1,26,23,0,7.55,14.98
2015,1,27,0,0,8.49,16.65
2015,1,27,1,0,10.36,16.35
2015,1,27,2,0,11.64,16.830000000000002
2015,1,27,3,0,12.17,17.36
2015,1,27,4,0,12.13,17.28
2015,1,27,5,0,11.49,16.55
2015,1,27,6,0,10.82,15.700000000000001
2015,1,27,7,0,10.75,15.59
2015,1,27,8,0,11.02,15.91
2015,1,27,9,0,11.14,15.75
2015,1,27,10,0,10.59,14.530000000000001
2015,1,27,11,0,10.3,13.81
2015,1,27,12,0,9.51,12.34
2015,1,27,13,0,9.96,13.09
2015,1,27,14,0,9.48,12.5
2015,1,27,15,0,10.35,14.14
2015,1,27,16,0,7.58,14.63
2015,1,27,17,0,6.2700000000000005,12.39
2015,1,27,18,0,6.03,11.950000000000001
2015,1,27,19,0,5.33,10.89
2015,1,27,20,0,5.23,10.91
2015,1,27,21,0,6.59,13.540000000000001
2015,1,27,22,0,6.09,13.07
2015,1,27,23,0,5.84,12.58
2015,1,28,0,0,5.08,11.92
2015,1,28,1,0,4.17,10.040000000000001
2015,1,28,2,0,3.44,9.64
2015,1,28,3,0,3.74,9.92
2015,1,28,4,0,3.14,9.99
2015,1,28,5,0,4.25,10.63
2015,1,28,6,0,5.97,12.92
2015,1,28,7,0,6.04,13.38
2015,1,28,8,0,6.2,13.35
2015,1,28,9,0,8.52,12.280000000000001
2015,1,28,10,0,8.27,11
2015,1,28,11,0,8.03,10.19
2015,1,28,12,0,7.74,9.81
2015,1,28,13,0,7.57,9.63
2015,1,28,14,0,7.97,10.46
2015,1,28,15,0,7.94,11.040000000000001
2015,1,28,16,0,5.8100000000000005,12
2015,1,28,17,0,5.23,11.98
2015,1,28,18,0,4.99,11.620000000000001
2015,1,28,19,0,4.93,10.81
2015,1,28,20,0,5.3100000000000005,10.89
2015,1,28,21,0,3.89,10.19
2015,1,28,22,0,2.49,8.53
2015,1,28,23,0,2.97,7.930000000000001
2015,1,29,0,0,3.0500000000000003,7.3100000000000005
2015,1,29,1,0,3.2600000000000002,8.08
2015,1,29,2,0,3.48,8.73
2015,1,29,3,0,3.38,8.98
2015,1,29,4,0,3.06,8.870000000000001
2015,1,29,5,0,3.41,8.370000000000001
2015,1,29,6,0,3.36,7.86
2015,1,29,7,0,3.14,6.93
2015,1,29,8,0,2.21,6.15
2015,1,29,9,0,2.95,3.72
2015,1,29,10,0,2.18,2.25
2015,1,29,11,0,1.54,1.52
2015,1,29,12,0,0.93,0.86
