SiteID,4203002,Site Timezone,-5,Data Timezone,-5,Longitude,-72.663574,Latitude,40.921963
Year,Month,Day,Hour,Minute,wind speed at 10m (m/s),wind speed at 60m (m/s)
2019,1,6,16,0,7.03,15.4
2019,1,6,17,0,6.44,14.88
2019,1,6,18,0,6.07,13.9
2019,1,6,19,0,8.84,15.39
2019,1,6,20,0,10.52,16.25
2019,1,6,21,0,10.38,14.82
2019,1,6,22,0,9.15,13.34
2019,1,6,23,0,8.6,11.93
2019,1,7,0,0,8.57,12
2019,1,7,1,0,8.84,12.59
2019,1,7,2,0,8.700000000000001,12.72
2019,1,7,3,0,9.33,13.24
2019,1,7,4,0,9.1,13.64
2019,1,7,5,0,8.38,14.1
2019,1,7,6,0,6.73,13.58
2019,1,7,7,0,4.73,12.030000000000001
2019,1,7,8,0,6.22,10.32
2019,1,7,9,0,6.01,8.2
2019,1,7,10,0,6.49,8.1
2019,1,7,11,0,6.13,7.26
2019,1,7,12,0,6.32,7.53
2019,1,7,13,0,6.5200000000000005,7.82
2019,1,7,14,0,5.25,6.12
2019,1,7,15,0,4.01,4.79
2019,1,7,16,0,2.5,4.84
2019,1,7,17,0,1.95,5.11
2019,1,7,18,0,1.09,3.7600000000000002
2019,1,7,19,0,0.78,4.97
2019,1,7,20,0,1.31,3.83
2019,1,7,21,0,0.87,2.92
2019,1,7,22,0,2.09,4.69
2019,1,7,23,0,2.1,4.29
2019,1,8,0,0,1.68,3.42
2019,1,8,1,0,1.12,1.2
2019,1,8,2,0,0.91,0.85
2019,1,8,3,0,0.38,0.4
2019,1,8,4,0,1.3900000000000001,1.93
2019,1,8,5,0,1.04,2.38
2019,1,8,6,0,1.01,2.5500000000000003
2019,1,8,7,0,0.85,5.7700000000000005
2019,1,8,8,0,1.16,8.65
2019,1,8,9,0,1.62,6.98
2019,1,8,10,0,4.0600000000000005,9.65
2019,1,8,11,0,4.03,8.47
2019,1,8,12,0,3.23,9.55
2019,1,8,13,0,2.33,8.78
2019,1,8,14,0,2.12,8.870000000000001
2019,1,8,15,0,2.5100000000000002,9.6
2019,1,8,16,0,2.66,9.73
2019,1,8,17,0,2.2800000000000002,10.97
2019,1,8,18,0,2.62,8.620000000000001
2019,1,8,19,0,2.7800000000000002,9.34
2019,1,8,20,0,4.19,11.42
2019,1,8,21,0,4.82,12.07
2019,1,8,22,0,7.07,16.66
2019,1,8,23,0,6.3100000000000005,15.41
2019,1,9,0,0,5.38,13.81
2019,1,9,1,0,5.24,12.91
2019,1,9,2,0,3.98,10.8
2019,1,9,3,0,5.2,11.89
2019,1,9,4,0,4.03,9.64
2019,1,9,5,0,4.69,13.56
2019,1,9,6,0,1.5,6.96
2019,1,9,7,0,2.82,8.69
2019,1,9,8,0,4.37,8.73
2019,1,9,9,0,6.62,9.370000000000001
2019,1,9,10,0,6.73,9.200000000000001
2019,1,9,11,0,6.93,9.23
2019,1,9,12,0,6.93,9.43
2019,1,9,13,0,7.87,10.98
2019,1,9,14,0,8.39,12.06
2019,1,9,15,0,7.08,12.86
2019,1,9,16,0,6.15,14.27
2019,1,9,17,0,6.79,16.23
2019,1,9,18,0,7.36,16.67
2019,1,9,19,0,8.6,18.17
2019,1,9,20,0,7.2700000000000005,17.51
2019,1,9,21,0,7.32,17.23
2019,1,9,22,0,7.69,17.41
2019,1,9,23,0,7.45,17.05
2019,1,10,0,0,7.26,16.95
2019,1,10,1,0,6.78,16.46
2019,1,10,2,0,6.2,15.35
2019,1,10,3,0,6.41,15.43
2019,1,10,4,0,5.92,14.26
2019,1,10,5,0,6.3100000000000005,14.41
2019,1,10,6,0,5.34,13.48
2019,1,10,7,0,5.4,12.8
2019,1,10,8,0,8.25,12.96
2019,1,10,9,0,8.84,12.55
2019,1,10,10,0,9.01,12.67
2019,1,10,11,0,9.450000000000001,13.030000000000001
2019,1,10,12,0,9.84,13.82
2019,1,10,13,0,10.44,14.700000000000001
2019,1,10,14,0,10.65,15.33
2019,1,10,15,0,9.02,12.66
2019,1,10,16,0,7.28,15.66
2019,1,10,17,0,7.140000000000001,15.4
2019,1,10,18,0,7.5,17.41
2019,1,10,19,0,5.98,13.11
2019,1,10,20,0,5.73,12.34
2019,1,10,21,0,6.48,11.65
2019,1,10,22,0,7.04,11.01
2019,1,10,23,0,6.67,10.9
2019,1,11,0,0,8.67,13.71
2019,1,11,1,0,9.16,13.92
2019,1,11,2,0,8.55,12.41
2019,1,11,3,0,7.48,11.32
2019,1,11,4,0,8.44,12.77
2019,1,11,5,0,8.07,11.96
2019,1,11,6,0,7.68,11.51
2019,1,11,7,0,8.19,12.450000000000001
2019,1,11,8,0,8.66,13.01
2019,1,11,9,0,8.86,13.18
2019,1,11,10,0,8.22,11.67
2019,1,11,11,0,8.67,11.870000000000001
2019,1,11,12,0,9.540000000000001,13.35
2019,1,11,13,0,9.73,13.61
2019,1,11,14,0,9.83,13.98
2019,1,11,15,0,9.27,13.59
2019,1,11,16,0,8.98,13.6
2019,1,11,17,0,6.2,14.370000000000001
2019,1,11,18,0,6.47,14.8
2019,1,11,19,0,5.9,13.85
2019,1,11,20,0,5.82,13.13
2019,1,11,21,0,5.63,12.56
2019,1,11,22,0,4.57,11.14
2019,1,11,23,0,3.08,9.06
2019,1,12,0,0,1.71,7.97
2019,1,12,1,0,2.17,6.97
2019,1,12,2,0,2.0100000000000002,3.56
2019,1,12,3,0,1.57,4.47
2019,1,12,4,0,0.9400000000000001,5.04
2019,1,12,5,0,1.53,4.8500000000000005
2019,1,12,6,0,1.55,3.98
2019,1,12,7,0,1.3900000000000001,5.36
2019,1,12,8,0,1.85,3.33
2019,1,12,9,0,2.23,2.45
2019,1,12,10,0,3.22,3.64
2019,1,12,11,0,5.8500000000000005,7.21
2019,1,12,12,0,5.8500000000000005,7.23
2019,1,12,13,0,5.58,6.98
2019,1,12,14,0,5.36,6.94
2019,1,12,15,0,5.19,7.09
2019,1,12,16,0,3.02,7.05
2019,1,12,17,0,1.21,8.1
2019,1,12,18,0,3.1,8.47
2019,1,12,19,0,2.79,7.930000000000001
2019,1,12,20,0,2.9,7.98
2019,1,12,21,0,3.47,8.61
2019,1,12,22,0,3.58,8.53
2019,1,12,23,0,2.5500000000000003,6.5600000000000005
2019,1,13,0,0,1.8,5.74
2019,1,13,1,0,1.83,4.86
2019,1,13,2,0,2.32,5.92
2019,1,13,3,0,2.56,6.67
2019,1,13,4,0,2.84,7.36
2019,1,13,5,0,3.42,7.99
2019,1,13,6,0,3.16,7.3500000000000005
2019,1,13,7,0,3.94,7.390000000000001
2019,1,13,8,0,4.66,7.09
2019,1,13,9,0,5.49,7.01
2019,1,13,10,0,5.88,7.41
2019,1,13,11,0,5.6000000000000005,6.640000000000001
2019,1,13,12,0,5.24,5.99
2019,1,13,13,0,5.4,6.32
2019,1,13,14,0,4.82,5.61
2019,1,13,15,0,4.46,5.4
2019,1,13,16,0,2.61,5.23
2019,1,13,17,0,2.59,6.51
2019,1,13,18,0,2.7,6.82
2019,1,13,19,0,2.63,6.5200000000000005
2019,1,13,20,0,2.11,6.38
2019,1,13,21,0,1.96,5.63
2019,1,13,22,0,2.1,5.68
2019,1,13,23,0,2.3000000000000003,5.76
2019,1,14,0,0,1.9000000000000001,5.39
2019,1,14,1,0,1.69,5.88
2019,1,14,2,0,2.97,6.76
2019,1,14,3,0,3.21,7.22
2019,1,14,4,0,2.96,7.38
2019,1,14,5,0,1.8900000000000001,6.6000000000000005
2019,1,14,6,0,2.19,7.26
2019,1,14,7,0,2.4,6.96
2019,1,14,8,0,2.02,6.11
2019,1,14,9,0,4.17,5.21
2019,1,14,10,0,4.53,5.2
2019,1,14,11,0,4.42,4.89
2019,1,14,12,0,5.13,5.8500000000000005
2019,1,14,13,0,4.17,4.47
2019,1,14,14,0,3.47,3.67
2019,1,14,15,0,3.12,3.38
2019,1,14,16,0,2.23,3.5300000000000002
2019,1,14,17,0,1.9000000000000001,3.73
2019,1,14,18,0,1.36,5.17
2019,1,14,19,0,3.21,8.08
2019,1,14,20,0,2.91,7.7700000000000005
2019,1,14,21,0,2.39,6.8
2019,1,14,22,0,2.24,5.89
2019,1,14,23,0,2.3000000000000003,5.84
2019,1,15,0,0,2.2800000000000002,5.69
2019,1,15,1,0,2.33,5.68
2019,1,15,2,0,2.15,5.96
2019,1,15,3,0,2.36,7.13
2019,1,15,4,0,2.47,6.78
2019,1,15,5,0,2.47,6.5
2019,1,15,6,0,2.83,6.95
2019,1,15,7,0,2.52,6.72
2019,1,15,8,0,2.12,7
2019,1,15,9,0,3.84,6.3500000000000005
2019,1,15,10,0,4.65,5.71
2019,1,15,11,0,4.09,4.59
2019,1,15,12,0,4.6000000000000005,5.23
2019,1,15,13,0,4.68,5.37
2019,1,15,14,0,4.09,4.86
2019,1,15,15,0,3.39,4.41
2019,1,15,16,0,2.23,5.55
2019,1,15,17,0,2.35,6.38
2019,1,15,18,0,1.55,5.21
2019,1,15,19,0,2.08,4.95
2019,1,15,20,0,1.8900000000000001,4.11
2019,1,15,21,0,1.86,4.9
2019,1,15,22,0,1.95,6.01
2019,1,15,23,0,2.9,6.58
2019,1,16,0,0,2.5100000000000002,6.54
2019,1,16,1,0,2.38,6.78
2019,1,16,2,0,2.56,7.74
2019,1,16,3,0,2.44,8.06
2019,1,16,4,0,3.35,8.17
2019,1,16,5,0,2.82,7.73
2019,1,16,6,0,3,7.65
2019,1,16,7,0,2.5300000000000002,8.22
2019,1,16,8,0,3.23,8.33
2019,1,16,9,0,4.74,6.5600000000000005
2019,1,16,10,0,4.8100000000000005,6.08
2019,1,16,11,0,5.13,6.5
2019,1,16,12,0,5.5600000000000005,7.21
2019,1,16,13,0,5.23,6.86
2019,1,16,14,0,4.87,6.38
2019,1,16,15,0,4.32,6.68
2019,1,16,16,0,3.06,7.28
2019,1,16,17,0,2.7600000000000002,7.92
2019,1,16,18,0,3.3200000000000003,7.72
2019,1,16,19,0,2.89,9.61
2019,1,16,20,0,4.99,11.39
2019,1,16,21,0,4.19,9.4
2019,1,16,22,0,4.47,10.05
2019,1,16,23,0,4.54,9.65
2019,1,17,0,0,5.1000000000000005,9.34
2019,1,17,1,0,5.45,9.6
2019,1,17,2,0,5.91,10.200000000000001
2019,1,17,3,0,5.79,9.63
2019,1,17,4,0,5.5,9.15
2019,1,17,5,0,4.97,7.46
2019,1,17,6,0,4.5200000000000005,6.8100000000000005
2019,1,17,7,0,4.22,7.390000000000001
2019,1,17,8,0,4.78,6.2700000000000005
2019,1,17,9,0,4.47,5.19
2019,1,17,10,0,4.32,4.68
2019,1,17,11,0,3.83,3.99
2019,1,17,12,0,3.47,3.5300000000000002
2019,1,17,13,0,2.99,2.95
2019,1,17,14,0,2.21,2.15
2019,1,17,15,0,1.3900000000000001,1.34
2019,1,17,16,0,1.29,1.23
2019,1,17,17,0,1.01,1.01
2019,1,17,18,0,1.03,0.9500000000000001
2019,1,17,19,0,1.41,1.44
2019,1,17,20,0,1.72,1.9100000000000001
2019,1,17,21,0,1.86,2.14
2019,1,17,22,0,1.82,3.22
2019,1,17,23,0,2.39,4.5200000000000005
2019,1,18,0,0,2.56,4.84
2019,1,18,1,0,2.15,4.38
2019,1,18,2,0,1.72,3.56
2019,1,18,3,0,1.57,3.74
2019,1,18,4,0,2,3.92
2019,1,18,5,0,1.85,3.56
2019,1,18,6,0,2.13,4.25
2019,1,18,7,0,2.15,4.5200000000000005
2019,1,18,8,0,1.41,3.41
2019,1,18,9,0,2.32,2.61
2019,1,18,10,0,1.1400000000000001,1.09
2019,1,18,11,0,1.06,1.1
2019,1,18,12,0,2.72,2.88
2019,1,18,13,0,3.13,3.3000000000000003
2019,1,18,14,0,2.62,2.79
2019,1,18,15,0,2.1,2.5100000000000002
2019,1,18,16,0,1.94,4.47
2019,1,18,17,0,2.56,5.66
2019,1,18,18,0,2.12,6.57
2019,1,18,19,0,2.23,7.45
2019,1,18,20,0,1.57,7.47
2019,1,18,21,0,1.04,8.040000000000001
2019,1,18,22,0,2.42,8.44
2019,1,18,23,0,2.18,8.61
2019,1,19,0,0,1.75,6.5
2019,1,19,1,0,1.87,5.2700000000000005
2019,1,19,2,0,3.41,7.76
2019,1,19,3,0,3.13,7.66
2019,1,19,4,0,3.34,8.19
2019,1,19,5,0,3.44,7.8
2019,1,19,6,0,5.62,8.44
2019,1,19,7,0,5.86,8.24
2019,1,19,8,0,5.92,8.01
2019,1,19,9,0,5.4,6.84
2019,1,19,10,0,5.48,7
2019,1,19,11,0,3.97,4.69
2019,1,19,12,0,3.95,4.74
2019,1,19,13,0,4.3500000000000005,5.46
2019,1,19,14,0,4.25,5.43
2019,1,19,15,0,4.46,5.78
2019,1,19,16,0,4.3500000000000005,6.17
2019,1,19,17,0,4.61,7.04
2019,1,19,18,0,3.42,7.61
2019,1,19,19,0,3.73,8.74
2019,1,19,20,0,3.54,8.19
2019,1,19,21,0,3.0700000000000003,7.62
2019,1,19,22,0,4.15,9.21
2019,1,19,23,0,3.94,9.69
2019,1,20,0,0,3.2,9.01
2019,1,20,1,0,2.7600000000000002,9.38
2019,1,20,2,0,4.0600000000000005,11.38
2019,1,20,3,0,4.16,10.63
2019,1,20,4,0,2.6,7.930000000000001
2019,1,20,5,0,2.88,13.84
2019,1,20,6,0,6.83,13.69
2019,1,20,7,0,6.13,14.36
2019,1,20,8,0,6.99,16.31
2019,1,20,9,0,3.77,4.97
2019,1,20,10,0,2.07,5.66
2019,1,20,11,0,3.89,8.950000000000001
2019,1,20,12,0,7.2,18.46
2019,1,20,13,0,7.92,17.78
2019,1,20,14,0,6.84,16.1
2019,1,20,15,0,7.4,16.92
2019,1,20,16,0,6.13,15.6
2019,1,20,17,0,6.49,16.46
2019,1,20,18,0,3.92,9.9
2019,1,20,19,0,10.01,14.93
2019,1,20,20,0,10.25,15.6
2019,1,20,21,0,10.290000000000001,15.36
2019,1,20,22,0,10.75,15.65
2019,1,20,23,0,10.71,15.52
2019,1,21,0,0,11.39,16.75
2019,1,21,1,0,10.86,15.82
2019,1,21,2,0,11.19,16.22
2019,1,21,3,0,11.34,16.36
2019,1,21,4,0,11.21,16.26
2019,1,21,5,0,11.120000000000001,16.080000000000002
2019,1,21,6,0,10.8,15.73
2019,1,21,7,0,10,14.41
2019,1,21,8,0,9.99,14.61
2019,1,21,9,0,10.24,14.76
2019,1,21,10,0,10.03,14.200000000000001
2019,1,21,11,0,10,14
2019,1,21,12,0,10.3,14.57
2019,1,21,13,0,10.83,15.56
2019,1,21,14,0,10.69,15.27
2019,1,21,15,0,11.84,17.44
2019,1,21,16,0,11.07,16.13
2019,1,21,17,0,10.1,14.700000000000001
2019,1,21,18,0,9.94,14.120000000000001
2019,1,21,19,0,11.17,16.28
2019,1,21,20,0,10.88,16.25
2019,1,21,21,0,10.26,15.23
2019,1,21,22,0,8.540000000000001,16.240000000000002
2019,1,21,23,0,7.98,17.13
2019,1,22,0,0,8.01,16.5
2019,1,22,1,0,7.5600000000000005,16.86
2019,1,22,2,0,8.19,18.07
2019,1,22,3,0,6.66,15.16
2019,1,22,4,0,6.86,14.52
2019,1,22,5,0,4.24,14.72
2019,1,22,6,0,7.03,16.81
2019,1,22,7,0,7.33,16.03
2019,1,22,8,0,5.48,14.290000000000001
2019,1,22,9,0,9.77,14.56
2019,1,22,10,0,9.03,13.01
2019,1,22,11,0,8.2,11.08
2019,1,22,12,0,8.02,10.57
2019,1,22,13,0,7.73,10.26
2019,1,22,14,0,6.55,8.96
2019,1,22,15,0,6.22,8.370000000000001
2019,1,22,16,0,3.6,8.290000000000001
2019,1,22,17,0,2.6,7.3500000000000005
2019,1,22,18,0,0.92,6.3500000000000005
2019,1,22,19,0,2.23,5.73
2019,1,22,20,0,1.68,3.29
2019,1,22,21,0,1.87,3.58
2019,1,22,22,0,1.56,2.68
2019,1,22,23,0,1.28,3.7
2019,1,23,0,0,1.21,3.52
2019,1,23,1,0,0.51,1.42
2019,1,23,2,0,0.61,1.52
2019,1,23,3,0,0.88,1.41
2019,1,23,4,0,1.36,2.43
2019,1,23,5,0,0.77,2.49
2019,1,23,6,0,0.7000000000000001,4.5600000000000005
2019,1,23,7,0,1.37,5.34
2019,1,23,8,0,1.25,7.67
2019,1,23,9,0,3.12,9.120000000000001
2019,1,23,10,0,6.29,9.03
2019,1,23,11,0,7.45,10.34
2019,1,23,12,0,5.8,10.98
2019,1,23,13,0,4.37,10.8
2019,1,23,14,0,3.59,10.27
2019,1,23,15,0,3.08,10.33
2019,1,23,16,0,3.43,11.92
2019,1,23,17,0,4.8,13.41
2019,1,23,18,0,5.48,14.200000000000001
2019,1,23,19,0,4.71,13.290000000000001
2019,1,23,20,0,5.05,13.32
2019,1,23,21,0,4.3,13.71
2019,1,23,22,0,6.03,15.44
2019,1,23,23,0,5.93,15.48
2019,1,24,0,0,5.68,15.46
2019,1,24,1,0,6.55,15.780000000000001
2019,1,24,2,0,6.21,15.13
2019,1,24,3,0,5.5200000000000005,14.6
2019,1,24,4,0,6.54,15.82
2019,1,24,5,0,6.92,16.46
2019,1,24,6,0,7.1000000000000005,17.1
2019,1,24,7,0,8.25,19.61
2019,1,24,8,0,8.47,19.77
2019,1,24,9,0,8.51,19.95
2019,1,24,10,0,9.23,22.04
2019,1,24,11,0,9.69,22.29
2019,1,24,12,0,10.040000000000001,23.150000000000002
2019,1,24,13,0,10.950000000000001,24.75
2019,1,24,14,0,11.63,26.09
2019,1,24,15,0,11.35,25.64
2019,1,24,16,0,5.62,12.76
2019,1,24,17,0,3.65,7.98
2019,1,24,18,0,7.0200000000000005,14.700000000000001
2019,1,24,19,0,6.2,13.31
2019,1,24,20,0,5.07,12.85
2019,1,24,21,0,5.0200000000000005,12.6
2019,1,24,22,0,5.37,12.55
2019,1,24,23,0,4.76,11.370000000000001
2019,1,25,0,0,4.26,9.950000000000001
2019,1,25,1,0,4.25,9.75
2019,1,25,2,0,3.84,8.9
2019,1,25,3,0,3.49,8.05
2019,1,25,4,0,3.68,7.68
2019,1,25,5,0,4.0600000000000005,7.74
2019,1,25,6,0,4.11,7.72
2019,1,25,7,0,3.56,6.58
2019,1,25,8,0,4.18,6.44
2019,1,25,9,0,5.45,7.24
2019,1,25,10,0,6.12,8.02
2019,1,25,11,0,5.7,7.09
2019,1,25,12,0,5.88,7.41
2019,1,25,13,0,6.42,8.33
2019,1,25,14,0,6.34,8.61
2019,1,25,15,0,6.01,8.27
2019,1,25,16,0,4.41,8.11
2019,1,25,17,0,3.09,8.5
2019,1,25,18,0,3.97,9.200000000000001
2019,1,25,19,0,3.89,8.5
2019,1,25,20,0,4.63,10.32
2019,1,25,21,0,3.83,8.93
2019,1,25,22,0,3.13,7.28
2019,1,25,23,0,2.4,5.7
2019,1,26,0,0,1.72,3.2800000000000002
2019,1,26,1,0,2.21,2.7600000000000002
2019,1,26,2,0,2.12,4.41
2019,1,26,3,0,1.5,3.93
2019,1,26,4,0,1.69,3.94
2019,1,26,5,0,1.22,3.6
2019,1,26,6,0,1.41,3.52
2019,1,26,7,0,1.33,3.11
2019,1,26,8,0,0.98,2.46
2019,1,26,9,0,1.52,1.7
2019,1,26,10,0,1.59,1.62
2019,1,26,11,0,2.31,2.31
2019,1,26,12,0,3.19,3.27
2019,1,26,13,0,3.52,3.74
2019,1,26,14,0,3.5100000000000002,3.71
2019,1,26,15,0,3.37,3.7
2019,1,26,16,0,2.52,3.36
2019,1,26,17,0,2.04,4.94
2019,1,26,18,0,1.75,4.49
2019,1,26,19,0,2.35,5.83
2019,1,26,20,0,2.02,5.5200000000000005
2019,1,26,21,0,1.86,5.28
2019,1,26,22,0,1.21,4.32
2019,1,26,23,0,1.37,3.23
2019,1,27,0,0,1.48,2.7
2019,1,27,1,0,0.96,1.96
2019,1,27,2,0,0.78,2.2
2019,1,27,3,0,1.44,4.16
2019,1,27,4,0,1.62,3.96
2019,1,27,5,0,1.08,4.87
2019,1,27,6,0,1.5,5.62
2019,1,27,7,0,2.16,5.89
2019,1,27,8,0,1.3,6.16
2019,1,27,9,0,1.79,4.13
2019,1,27,10,0,4.82,6.5600000000000005
2019,1,27,11,0,5.99,7.68
2019,1,27,12,0,6.53,8.5
2019,1,27,13,0,6.7700000000000005,8.99
2019,1,27,14,0,6.5200000000000005,8.92
2019,1,27,15,0,5.63,9.51
2019,1,27,16,0,4.45,10.86
2019,1,27,17,0,2.65,11.73
2019,1,27,18,0,3.74,12.5
2019,1,27,19,0,2.89,10.97
2019,1,27,20,0,4,11.22
2019,1,27,21,0,4.59,12.52
2019,1,27,22,0,5.32,13.21
2019,1,27,23,0,5.29,12.01
2019,1,28,0,0,5.16,12
2019,1,28,1,0,4.03,9.93
2019,1,28,2,0,3.13,7.65
2019,1,28,3,0,3.4,6.03
2019,1,28,4,0,3.27,5.93
2019,1,28,5,0,3.3200000000000003,5.62
2019,1,28,6,0,3.33,4.86
2019,1,28,7,0,3.23,4.98
2019,1,28,8,0,3.94,4.74
2019,1,28,9,0,4.25,4.63
2019,1,28,10,0,4.7700000000000005,5.0200000000000005
2019,1,28,11,0,3.34,3.29
2019,1,28,12,0,3.93,4
2019,1,28,13,0,4.1,4.29
2019,1,28,14,0,3.75,3.85
2019,1,28,15,0,3.52,3.7800000000000002
2019,1,28,16,0,1.8900000000000001,2.0100000000000002
2019,1,28,17,0,1.49,2.98
2019,1,28,18,0,2.23,5.1000000000000005
2019,1,28,19,0,1.73,4.8500000000000005
2019,1,28,20,0,1.08,4.64
2019,1,28,21,0,0.8300000000000001,4.91
2019,1,28,22,0,1.6600000000000001,6.05
2019,1,28,23,0,3.0100000000000002,7.72
2019,1,29,0,0,3.29,7.97
2019,1,29,1,0,3.27,8.43
2019,1,29,2,0,3.46,7.97
2019,1,29,3,0,2.83,6
2019,1,29,4,0,3.0100000000000002,6.32
2019,1,29,5,0,2.96,6.41
2019,1,29,6,0,3.14,6.1000000000000005
2019,1,29,7,0,3.11,6.21
2019,1,29,8,0,2.79,5.59
2019,1,29,9,0,2.75,5.6000000000000005
2019,1,29,10,0,5.19,7.12
2019,1,29,11,0,5.73,7.42
