SiteID,4203002,Site Timezone,-5,Data Timezone,-5,Longitude,-72.663574,Latitude,40.921963
Year,Month,Day,Hour,Minute,wind speed at 10m (m/s),wind speed at 60m (m/s)
2014,1,4,0,0,0.5,4.57
2014,1,4,1,0,1.26,3.81
2014,1,4,2,0,1.56,3.15
2014,1,4,3,0,1.6300000000000001,1
2014,1,4,4,0,1.58,2.38
2014,1,4,5,0,2.08,2.16
2014,1,4,6,0,1.1400000000000001,2.49
2014,1,4,7,0,1.27,2.87
2014,1,4,8,0,0.92,3.74
2014,1,4,9,0,2.3000000000000003,2.84
2014,1,4,10,0,1.96,2.08
2014,1,4,11,0,2.22,2.29
2014,1,4,12,0,3,3.12
2014,1,4,13,0,3.2800000000000002,3.52
2014,1,4,14,0,3.84,4.38
2014,1,4,15,0,3.87,5.0600000000000005
2014,1,4,16,0,2.59,6.140000000000001
2014,1,4,17,0,2.94,5.0200000000000005
2014,1,4,18,0,2.73,7.01
2014,1,4,19,0,2.86,7.86
2014,1,4,20,0,2.83,8.75
2014,1,4,21,0,2.96,9.200000000000001
2014,1,4,22,0,3.0300000000000002,8.71
2014,1,4,23,0,2.91,8.07
2014,1,5,0,0,2.68,8.01
2014,1,5,1,0,2.71,7.25
2014,1,5,2,0,2.43,6.7700000000000005
2014,1,5,3,0,3,8.38
2014,1,5,4,0,2.58,7.46
2014,1,5,5,0,2.7,6
2014,1,5,6,0,2.6,5.1000000000000005
2014,1,5,7,0,2.06,4.46
2014,1,5,8,0,1.03,5.28
2014,1,5,9,0,1.3,3.8000000000000003
2014,1,5,10,0,1.6500000000000001,2.12
2014,1,5,11,0,1.72,1.8800000000000001
2014,1,5,12,0,1.8,1.94
2014,1,5,13,0,2.77,3.19
2014,1,5,14,0,3.18,4.42
2014,1,5,15,0,1.85,4.8100000000000005
2014,1,5,16,0,0.89,3.58
2014,1,5,17,0,0.52,3.11
2014,1,5,18,0,1,2.04
2014,1,5,19,0,1.5,3.95
2014,1,5,20,0,3.22,7.92
2014,1,5,21,0,3.3000000000000003,9.23
2014,1,5,22,0,4.64,11.620000000000001
2014,1,5,23,0,4.73,10.65
2014,1,6,0,0,3.73,14.5
2014,1,6,1,0,6.72,16.38
2014,1,6,2,0,6.96,16.31
2014,1,6,3,0,7.42,17.01
2014,1,6,4,0,6.43,15.700000000000001
2014,1,6,5,0,7.08,18.29
2014,1,6,6,0,6.55,16.94
2014,1,6,7,0,5.46,15.9
2014,1,6,8,0,6.3100000000000005,16.79
2014,1,6,9,0,8.11,19.36
2014,1,6,10,0,9.11,21.28
2014,1,6,11,0,5.66,14.39
2014,1,6,12,0,4.25,10.92
2014,1,6,13,0,4.5200000000000005,11.13
2014,1,6,14,0,5.13,12.19
2014,1,6,15,0,3.91,9.96
2014,1,6,16,0,5.18,12.41
2014,1,6,17,0,5.89,14.08
2014,1,6,18,0,6.28,14.82
2014,1,6,19,0,6.25,14.540000000000001
2014,1,6,20,0,6.22,14.290000000000001
2014,1,6,21,0,6.0200000000000005,14.61
2014,1,6,22,0,5.19,12.59
2014,1,6,23,0,7.3500000000000005,14.84
2014,1,7,0,0,10.26,15.38
2014,1,7,1,0,10.44,15.42
2014,1,7,2,0,9.97,14.67
2014,1,7,3,0,10.1,14.96
2014,1,7,4,0,8.94,12.85
2014,1,7,5,0,9.040000000000001,13.11
2014,1,7,6,0,8.57,12.4
2014,1,7,7,0,8.4,12.13
2014,1,7,8,0,8.22,11.71
2014,1,7,9,0,9.31,13.280000000000001
2014,1,7,10,0,9.09,12.790000000000001
2014,1,7,11,0,8.620000000000001,11.67
2014,1,7,12,0,9.43,13.120000000000001
2014,1,7,13,0,9.19,12.75
2014,1,7,14,0,8.67,12.23
2014,1,7,15,0,8.34,11.73
2014,1,7,16,0,7.92,11.01
2014,1,7,17,0,7.73,11.43
2014,1,7,18,0,6.05,12.1
2014,1,7,19,0,6.13,13.280000000000001
2014,1,7,20,0,5.8,11.4
2014,1,7,21,0,5.07,11.620000000000001
2014,1,7,22,0,4.68,10.63
2014,1,7,23,0,3.66,8.53
2014,1,8,0,0,4.66,11.19
2014,1,8,1,0,5.3500000000000005,11.32
2014,1,8,2,0,5.07,11.67
2014,1,8,3,0,4.58,10.81
2014,1,8,4,0,4.3,10.39
2014,1,8,5,0,3.75,9.85
2014,1,8,6,0,3.87,10.82
2014,1,8,7,0,3.5,9.61
2014,1,8,8,0,4.34,7.72
2014,1,8,9,0,5.3,6.98
2014,1,8,10,0,5.5600000000000005,6.79
2014,1,8,11,0,5.2700000000000005,6.49
2014,1,8,12,0,5.09,6.11
2014,1,8,13,0,5.04,6.16
2014,1,8,14,0,4.71,5.93
2014,1,8,15,0,4.17,5.62
2014,1,8,16,0,2.09,5.7
2014,1,8,17,0,1.16,8.16
2014,1,8,18,0,2.04,7.930000000000001
2014,1,8,19,0,2.19,7.79
2014,1,8,20,0,2.59,8.5
2014,1,8,21,0,3.1,8.57
2014,1,8,22,0,2.7600000000000002,8.65
2014,1,8,23,0,2.27,8.69
2014,1,9,0,0,3.2600000000000002,8.86
2014,1,9,1,0,3.18,8.33
2014,1,9,2,0,2.79,6.51
2014,1,9,3,0,2.32,7.25
2014,1,9,4,0,2.44,6.76
2014,1,9,5,0,2.59,7.96
2014,1,9,6,0,2.37,9.05
2014,1,9,7,0,2.37,8.67
2014,1,9,8,0,2.69,8.02
2014,1,9,9,0,4.93,7.3
2014,1,9,10,0,4.54,5.48
2014,1,9,11,0,4,4.51
2014,1,9,12,0,4.04,4.54
2014,1,9,13,0,3.96,4.37
2014,1,9,14,0,3.81,4.21
2014,1,9,15,0,3,3.34
2014,1,9,16,0,1.68,2.41
2014,1,9,17,0,1.98,2.1
2014,1,9,18,0,1.57,1.96
2014,1,9,19,0,0.56,2.0100000000000002
2014,1,9,20,0,1.42,2.4
2014,1,9,21,0,1.6,2.33
2014,1,9,22,0,1.47,3
2014,1,9,23,0,1.3900000000000001,1.8
2014,1,10,0,0,0.45,1.07
2014,1,10,1,0,0.38,1.04
2014,1,10,2,0,0.33,1.32
2014,1,10,3,0,0.84,1.11
2014,1,10,4,0,1.6,0.76
2014,1,10,5,0,1.25,0.85
2014,1,10,6,0,2.04,2.66
2014,1,10,7,0,1.43,2.18
2014,1,10,8,0,0.45,2.5100000000000002
2014,1,10,9,0,0.56,1.31
2014,1,10,10,0,0.81,0.8
2014,1,10,11,0,1.37,1.4000000000000001
2014,1,10,12,0,2.5100000000000002,3.62
2014,1,10,13,0,1.5,1.56
2014,1,10,14,0,2.57,3.8200000000000003
2014,1,10,15,0,1.84,3.9
2014,1,10,16,0,1.48,2.84
2014,1,10,17,0,1.97,3.21
2014,1,10,18,0,1.77,4.22
2014,1,10,19,0,1.98,3.09
2014,1,10,20,0,1.05,2.34
2014,1,10,21,0,1.73,3.09
2014,1,10,22,0,0.96,0.49
2014,1,10,23,0,0.78,2.05
2014,1,11,0,0,0.44,3.8000000000000003
2014,1,11,1,0,1.86,3.59
2014,1,11,2,0,1.85,5.46
2014,1,11,3,0,2.23,6.7700000000000005
2014,1,11,4,0,2.56,7.95
2014,1,11,5,0,2.83,11.17
2014,1,11,6,0,4.11,12.18
2014,1,11,7,0,3.87,12.08
2014,1,11,8,0,3.5300000000000002,11.58
2014,1,11,9,0,5.94,15.450000000000001
2014,1,11,10,0,6.66,16.25
2014,1,11,11,0,6.5600000000000005,15.83
2014,1,11,12,0,7.22,17.31
2014,1,11,13,0,8.28,19.240000000000002
2014,1,11,14,0,8.93,21.35
2014,1,11,15,0,9.78,22.45
2014,1,11,16,0,9.700000000000001,22.240000000000002
2014,1,11,17,0,10.950000000000001,24.84
2014,1,11,18,0,9.42,22.62
2014,1,11,19,0,11.16,25.75
2014,1,11,20,0,10.65,25.04
2014,1,11,21,0,3.7800000000000002,10.31
2014,1,11,22,0,1.74,4.38
2014,1,11,23,0,2.36,5.51
2014,1,12,0,0,1.87,7.3100000000000005
2014,1,12,1,0,0.78,5.41
2014,1,12,2,0,2.25,6.73
2014,1,12,3,0,3.18,8.17
2014,1,12,4,0,4.46,10.94
2014,1,12,5,0,3.9,10.61
2014,1,12,6,0,5.16,11.11
2014,1,12,7,0,4.87,11.64
2014,1,12,8,0,4.3,11.200000000000001
2014,1,12,9,0,6.78,10.91
2014,1,12,10,0,8.58,12.66
2014,1,12,11,0,8.6,12.32
2014,1,12,12,0,8.58,12.4
2014,1,12,13,0,8.700000000000001,12.73
2014,1,12,14,0,8.47,12.540000000000001
2014,1,12,15,0,6.58,13.4
2014,1,12,16,0,5.39,12.77
2014,1,12,17,0,4.86,11.15
2014,1,12,18,0,2.93,10.620000000000001
2014,1,12,19,0,4.0200000000000005,12.02
2014,1,12,20,0,4.71,10.89
2014,1,12,21,0,4.0600000000000005,9.790000000000001
2014,1,12,22,0,2.22,7.67
2014,1,12,23,0,1.74,7.0200000000000005
2014,1,13,0,0,2.43,6.21
2014,1,13,1,0,3.22,7.4
2014,1,13,2,0,2.44,5.98
2014,1,13,3,0,2.32,6.73
2014,1,13,4,0,1.92,5.97
2014,1,13,5,0,2.12,7.3500000000000005
2014,1,13,6,0,1.5,4.1
2014,1,13,7,0,1.82,4.83
2014,1,13,8,0,1.69,5.5600000000000005
2014,1,13,9,0,4.0600000000000005,6.23
2014,1,13,10,0,3.73,5.1000000000000005
2014,1,13,11,0,4.12,5.3
2014,1,13,12,0,4.87,6.68
2014,1,13,13,0,4.24,5.5600000000000005
2014,1,13,14,0,5.0600000000000005,7.63
2014,1,13,15,0,3.49,7.3500000000000005
2014,1,13,16,0,2.83,9.51
2014,1,13,17,0,3.7,10.290000000000001
2014,1,13,18,0,2.87,9.42
2014,1,13,19,0,2.74,8.88
2014,1,13,20,0,1.06,9.22
2014,1,13,21,0,1.28,8.97
2014,1,13,22,0,1.3,10.32
2014,1,13,23,0,0.74,11.55
2014,1,14,0,0,3.14,11.88
2014,1,14,1,0,3.0700000000000003,10.35
2014,1,14,2,0,2.5,10.11
2014,1,14,3,0,3.2,9.71
2014,1,14,4,0,2.82,8.51
2014,1,14,5,0,2.84,8.57
2014,1,14,6,0,2.71,8.25
2014,1,14,7,0,2.5,7.11
2014,1,14,8,0,2.1,6.96
2014,1,14,9,0,1.8900000000000001,7.53
2014,1,14,10,0,2.36,7.3100000000000005
2014,1,14,11,0,2.59,7.86
2014,1,14,12,0,3.27,8.85
2014,1,14,13,0,2.7800000000000002,8.5
2014,1,14,14,0,2.24,7.05
2014,1,14,15,0,1.48,5.87
2014,1,14,16,0,0.85,3.2800000000000002
2014,1,14,17,0,1.56,3.37
2014,1,14,18,0,1.74,4.8
2014,1,14,19,0,1.55,2.95
2014,1,14,20,0,1.3900000000000001,2.05
2014,1,14,21,0,0.88,0.59
2014,1,14,22,0,0.87,1.32
2014,1,14,23,0,2.46,5.89
2014,1,15,0,0,2.37,6.03
2014,1,15,1,0,1.8,5.38
2014,1,15,2,0,2.34,4.92
2014,1,15,3,0,1.37,2.18
2014,1,15,4,0,2.11,3.81
2014,1,15,5,0,2.18,3.02
2014,1,15,6,0,1.26,3.66
2014,1,15,7,0,0.96,2.7
2014,1,15,8,0,1.33,4.1
2014,1,15,9,0,2.34,3.0500000000000003
2014,1,15,10,0,3.48,4.22
2014,1,15,11,0,3.73,4.41
2014,1,15,12,0,4.13,5.04
2014,1,15,13,0,3.08,3.49
2014,1,15,14,0,2.92,3.44
2014,1,15,15,0,2.6,3.29
2014,1,15,16,0,1.12,2.19
2014,1,15,17,0,1.6400000000000001,2.7600000000000002
2014,1,15,18,0,1.44,1.93
2014,1,15,19,0,1.1400000000000001,1.94
2014,1,15,20,0,1.8800000000000001,3.65
2014,1,15,21,0,1.18,4.04
2014,1,15,22,0,0.71,4.5200000000000005
2014,1,15,23,0,0.73,2.9
2014,1,16,0,0,1.34,0.99
2014,1,16,1,0,1.6400000000000001,2.52
2014,1,16,2,0,4.68,10.31
2014,1,16,3,0,3.56,9.74
2014,1,16,4,0,3.2,8.24
2014,1,16,5,0,2.0100000000000002,6.7
2014,1,16,6,0,2,6.24
2014,1,16,7,0,1.95,5.43
2014,1,16,8,0,2.21,6.2
2014,1,16,9,0,3.49,6.01
2014,1,16,10,0,2.43,2.5500000000000003
2014,1,16,11,0,3.5500000000000003,3.9
2014,1,16,12,0,3.15,3.44
2014,1,16,13,0,4.44,5.1000000000000005
2014,1,16,14,0,4.17,4.94
2014,1,16,15,0,3.7,4.74
2014,1,16,16,0,2.58,5.26
2014,1,16,17,0,1.73,2.74
2014,1,16,18,0,3.23,6.38
2014,1,16,19,0,0.84,6.45
2014,1,16,20,0,1.9000000000000001,6.140000000000001
2014,1,16,21,0,1.61,5.29
2014,1,16,22,0,1.82,4.8500000000000005
2014,1,16,23,0,1.67,4.64
2014,1,17,0,0,1.26,4.17
2014,1,17,1,0,1.07,3.99
2014,1,17,2,0,1.72,4.43
2014,1,17,3,0,1.33,4.24
2014,1,17,4,0,1.04,3.39
2014,1,17,5,0,0.97,2.19
2014,1,17,6,0,1.17,2.7600000000000002
2014,1,17,7,0,0.97,1.92
2014,1,17,8,0,0.84,2.64
2014,1,17,9,0,1.54,2.04
2014,1,17,10,0,4.62,6.08
2014,1,17,11,0,3.72,5.98
2014,1,17,12,0,5.2,6.48
2014,1,17,13,0,4.92,6.05
2014,1,17,14,0,5.58,7.61
2014,1,17,15,0,3.5300000000000002,6.45
2014,1,17,16,0,2.35,6.65
2014,1,17,17,0,2.41,6.08
2014,1,17,18,0,1.9100000000000001,6.53
2014,1,17,19,0,2.36,7.67
2014,1,17,20,0,2.66,8.22
2014,1,17,21,0,2.7,7.98
2014,1,17,22,0,2.2600000000000002,7.44
2014,1,17,23,0,1.9000000000000001,6.92
2014,1,18,0,0,1.84,5.73
2014,1,18,1,0,1.9100000000000001,5.2
2014,1,18,2,0,1.59,5.16
2014,1,18,3,0,1.05,3.87
2014,1,18,4,0,1.11,2.34
2014,1,18,5,0,1.46,3.5300000000000002
2014,1,18,6,0,1.72,5.18
2014,1,18,7,0,2.57,6.49
2014,1,18,8,0,3.16,8.1
2014,1,18,9,0,2.38,6.390000000000001
2014,1,18,10,0,3.5300000000000002,6.3500000000000005
2014,1,18,11,0,6.45,9.290000000000001
2014,1,18,12,0,7.36,10.51
2014,1,18,13,0,8.040000000000001,11.3
2014,1,18,14,0,7.94,11.15
2014,1,18,15,0,7.5200000000000005,11.02
2014,1,18,16,0,5.2700000000000005,11.52
2014,1,18,17,0,5.2700000000000005,12.23
2014,1,18,18,0,5.12,12.89
2014,1,18,19,0,5.58,13.56
2014,1,18,20,0,5.44,12.8
2014,1,18,21,0,4.26,10.620000000000001
2014,1,18,22,0,3.67,8.99
2014,1,18,23,0,3.35,8.4
2014,1,19,0,0,4.16,9.88
2014,1,19,1,0,3.19,7.88
2014,1,19,2,0,3.2800000000000002,8.33
2014,1,19,3,0,3.22,7.04
2014,1,19,4,0,2.85,6.13
2014,1,19,5,0,2.19,5.05
2014,1,19,6,0,2.84,5.55
2014,1,19,7,0,2.2,5.16
2014,1,19,8,0,3.83,5.4
2014,1,19,9,0,3.83,4.64
2014,1,19,10,0,4.04,4.76
2014,1,19,11,0,6.78,9.16
2014,1,19,12,0,7.92,10.58
2014,1,19,13,0,7.4,10.17
2014,1,19,14,0,6.79,9.16
2014,1,19,15,0,6.33,8.92
2014,1,19,16,0,3.35,8.91
2014,1,19,17,0,3.27,9.33
2014,1,19,18,0,2.06,10.17
2014,1,19,19,0,0.89,13.32
2014,1,19,20,0,6.41,14.780000000000001
2014,1,19,21,0,4.39,10.950000000000001
2014,1,19,22,0,3.42,11.040000000000001
2014,1,19,23,0,4.09,12.780000000000001
2014,1,20,0,0,4.21,11.96
2014,1,20,1,0,4.55,11.39
2014,1,20,2,0,4.0600000000000005,10.370000000000001
2014,1,20,3,0,3.83,11.63
2014,1,20,4,0,4.3,11.99
2014,1,20,5,0,3.7800000000000002,11.69
2014,1,20,6,0,1.3900000000000001,9.17
2014,1,20,7,0,3.37,9.88
2014,1,20,8,0,3.84,9.68
2014,1,20,9,0,5.59,8.48
2014,1,20,10,0,5.69,7.61
2014,1,20,11,0,5.22,6.72
2014,1,20,12,0,5,6.21
2014,1,20,13,0,4.7700000000000005,5.92
2014,1,20,14,0,4.58,6.07
2014,1,20,15,0,4.03,6.32
2014,1,20,16,0,2.6,7.22
2014,1,20,17,0,2.81,8.02
2014,1,20,18,0,2.62,8.18
2014,1,20,19,0,2.49,7.45
2014,1,20,20,0,2.49,7.32
2014,1,20,21,0,2.85,5.7
2014,1,20,22,0,6.28,9.64
2014,1,20,23,0,6.05,9.120000000000001
2014,1,21,0,0,6.74,9.96
2014,1,21,1,0,7.28,10.33
2014,1,21,2,0,6.83,9.69
2014,1,21,3,0,7,9.85
2014,1,21,4,0,7.08,9.98
2014,1,21,5,0,6.22,8.5
2014,1,21,6,0,6.38,8.49
2014,1,21,7,0,6.07,8.13
2014,1,21,8,0,5.54,6.91
2014,1,21,9,0,5.7700000000000005,6.99
2014,1,21,10,0,5.83,6.96
2014,1,21,11,0,5.88,7.03
2014,1,21,12,0,6.11,7.32
2014,1,21,13,0,6.61,8.22
2014,1,21,14,0,6.890000000000001,8.82
2014,1,21,15,0,6.78,8.870000000000001
2014,1,21,16,0,6.79,9.22
2014,1,21,17,0,6.53,9.09
2014,1,21,18,0,6.71,9.51
2014,1,21,19,0,7.28,10.28
2014,1,21,20,0,7.79,11.11
2014,1,21,21,0,8.290000000000001,11.99
2014,1,21,22,0,8.040000000000001,11.59
2014,1,21,23,0,8.56,12.18
2014,1,22,0,0,8.77,12.43
2014,1,22,1,0,8.92,12.82
2014,1,22,2,0,9.13,13.24
2014,1,22,3,0,9.59,13.790000000000001
2014,1,22,4,0,9.8,13.93
2014,1,22,5,0,9.83,14.19
2014,1,22,6,0,9.59,13.64
2014,1,22,7,0,9.78,14.11
2014,1,22,8,0,9.25,13.16
2014,1,22,9,0,9.68,13.34
2014,1,22,10,0,9.38,12.450000000000001
2014,1,22,11,0,9.14,11.86
2014,1,22,12,0,8.73,11.11
2014,1,22,13,0,7.44,9.19
2014,1,22,14,0,7.25,9.18
2014,1,22,15,0,7.5,10.03
2014,1,22,16,0,6.5600000000000005,10.64
2014,1,22,17,0,5.04,11.6
2014,1,22,18,0,4.9,10.950000000000001
2014,1,22,19,0,4.24,10.26
2014,1,22,20,0,2.88,8.42
2014,1,22,21,0,2.33,7.49
2014,1,22,22,0,2.35,7.140000000000001
2014,1,22,23,0,2.32,6.84
2014,1,23,0,0,1.8900000000000001,5.5
2014,1,23,1,0,1.74,4.61
2014,1,23,2,0,1.72,4.29
2014,1,23,3,0,1.41,3.66
2014,1,23,4,0,2.38,4.39
2014,1,23,5,0,2.21,5.88
2014,1,23,6,0,3.5300000000000002,7
2014,1,23,7,0,2.5500000000000003,5.88
2014,1,23,8,0,3.66,7.23
2014,1,23,9,0,4.05,4.75
2014,1,23,10,0,4.04,4.45
2014,1,23,11,0,4.08,4.33
2014,1,23,12,0,5.01,5.67
2014,1,23,13,0,5.25,5.88
2014,1,23,14,0,6.13,7.53
2014,1,23,15,0,5.15,6.6000000000000005
2014,1,23,16,0,5.07,7.04
2014,1,23,17,0,3.1,6.74
2014,1,23,18,0,2.27,4.65
2014,1,23,19,0,3.15,6.12
2014,1,23,20,0,3,6.13
2014,1,23,21,0,4.9,8.51
2014,1,23,22,0,3.52,8.01
2014,1,23,23,0,2.94,7.5600000000000005
2014,1,24,0,0,2.54,7.57
2014,1,24,1,0,2.66,10.08
2014,1,24,2,0,3.35,9.25
2014,1,24,3,0,3.31,8.51
2014,1,24,4,0,3.0300000000000002,8.950000000000001
2014,1,24,5,0,3.09,8.11
2014,1,24,6,0,3.31,9.63
2014,1,24,7,0,3.08,9.65
2014,1,24,8,0,2.83,9.13
2014,1,24,9,0,6.3,8.26
2014,1,24,10,0,6.71,8.35
2014,1,24,11,0,6.1000000000000005,7.24
2014,1,24,12,0,6.22,7.41
2014,1,24,13,0,6.48,7.86
2014,1,24,14,0,6.24,7.78
2014,1,24,15,0,5.96,7.88
2014,1,24,16,0,4.57,7.3100000000000005
2014,1,24,17,0,3.49,8.72
2014,1,24,18,0,2.84,8.34
2014,1,24,19,0,3.22,8.81
2014,1,24,20,0,2.19,8.69
2014,1,24,21,0,2.2600000000000002,7.36
2014,1,24,22,0,3.17,8.17
2014,1,24,23,0,2.0100000000000002,6.49
2014,1,25,0,0,1.55,6.66
2014,1,25,1,0,3.87,9.52
2014,1,25,2,0,2.35,9.58
2014,1,25,3,0,2.9,12.56
2014,1,25,4,0,5.93,13.69
2014,1,25,5,0,6.37,14.97
2014,1,25,6,0,6.69,16.15
2014,1,25,7,0,7.03,16.86
2014,1,25,8,0,7.05,16.63
2014,1,25,9,0,8.14,18.330000000000002
2014,1,25,10,0,11.43,16.52
2014,1,25,11,0,11.21,16.2
2014,1,25,12,0,11.88,17.53
2014,1,25,13,0,12.3,18.2
2014,1,25,14,0,10.3,19.69
2014,1,25,15,0,8.96,19.48
2014,1,25,16,0,8.26,17.98
2014,1,25,17,0,7.69,18.12
2014,1,25,18,0,7.13,15.96
2014,1,25,19,0,5.87,13.01
2014,1,25,20,0,5.45,12.77
2014,1,25,21,0,5.16,12.08
2014,1,25,22,0,5.45,12.56
2014,1,25,23,0,5.33,12.23
2014,1,26,0,0,6.58,15.05
2014,1,26,1,0,5.01,11.43
2014,1,26,2,0,6.12,10.94
2014,1,26,3,0,6.78,10.33
2014,1,26,4,0,6.45,10.78
2014,1,26,5,0,5.87,10.99
2014,1,26,6,0,5.22,12.32
2014,1,26,7,0,5.07,11.44
2014,1,26,8,0,5.87,9.93
2014,1,26,9,0,7.3100000000000005,9.73
2014,1,26,10,0,7.2700000000000005,9.200000000000001
2014,1,26,11,0,7.08,9.13
2014,1,26,12,0,6.61,8.18
2014,1,26,13,0,6.2700000000000005,7.6000000000000005
2014,1,26,14,0,5.71,6.8100000000000005
2014,1,26,15,0,4.58,5.48
2014,1,26,16,0,3.72,4.82
2014,1,26,17,0,2.35,5.37
2014,1,26,18,0,2.91,5.93
2014,1,26,19,0,2.06,3.65
2014,1,26,20,0,1.92,3.1
2014,1,26,21,0,3.08,8.3
2014,1,26,22,0,2.87,8.17
2014,1,26,23,0,2.63,9.09
2014,1,27,0,0,4.72,12.69
2014,1,27,1,0,4.79,12.89
2014,1,27,2,0,5.01,13.33
2014,1,27,3,0,5.64,13.69
2014,1,27,4,0,5.97,14.040000000000001
2014,1,27,5,0,5.95,13.46
2014,1,27,6,0,5.08,13.1
2014,1,27,7,0,5.15,13.200000000000001
2014,1,27,8,0,6.01,14.58
2014,1,27,9,0,5.91,13.71
2014,1,27,10,0,5.98,13.5
2014,1,27,11,0,7.86,13.76
2014,1,27,12,0,7.45,12.6
2014,1,27,13,0,6.74,10.53
2014,1,27,14,0,6.44,10.25
2014,1,27,15,0,7.98,12.24
2014,1,27,16,0,5.67,12.68
2014,1,27,17,0,6.19,14.35
2014,1,27,18,0,6.25,14.77
2014,1,27,19,0,5.26,13.040000000000001
2014,1,27,20,0,4.44,10.77
2014,1,27,21,0,4.32,10.67
2014,1,27,22,0,5.2,12.82
2014,1,27,23,0,5.65,13.22
2014,1,28,0,0,4.41,10.61
2014,1,28,1,0,4.57,10.46
2014,1,28,2,0,4.61,8.86
2014,1,28,3,0,4.82,11.4
2014,1,28,4,0,5.05,11.64
2014,1,28,5,0,5.5,12.77
2014,1,28,6,0,5.66,12.450000000000001
2014,1,28,7,0,6.05,11.540000000000001
2014,1,28,8,0,6.73,9.58
2014,1,28,9,0,6.68,9.07
2014,1,28,10,0,5.84,7.13
2014,1,28,11,0,4.07,4.36
2014,1,28,12,0,3.54,3.73
2014,1,28,13,0,3.63,3.85
2014,1,28,14,0,4.37,4.95
2014,1,28,15,0,4.0200000000000005,4.78
2014,1,28,16,0,3.4,4.0600000000000005
2014,1,28,17,0,2.06,4.24
2014,1,28,18,0,1.86,4.45
2014,1,28,19,0,2.45,4.9
2014,1,28,20,0,2.5100000000000002,4.73
2014,1,28,21,0,2.19,4.19
2014,1,28,22,0,2.22,4.23
2014,1,28,23,0,2.33,4.23
2014,1,29,0,0,2.2600000000000002,4.4
2014,1,29,1,0,2.46,4.55
2014,1,29,2,0,2.66,4.39
2014,1,29,3,0,2.25,3.94
2014,1,29,4,0,2,3.61
2014,1,29,5,0,2.95,4.5
2014,1,29,6,0,2.44,4.37
2014,1,29,7,0,2.5300000000000002,5.04
2014,1,29,8,0,3.6,5.28
2014,1,29,9,0,4.37,5.69
2014,1,29,10,0,4.57,5.75
2014,1,29,11,0,4.74,5.82
2014,1,29,12,0,4.8100000000000005,5.66
2014,1,29,13,0,5.38,6.76
